Sample in Buffer,Sample in Window,TRIGGER,system_i/pusu_pl_dsp_core_0_dbg_input_sample_count[31:0],system_i/pusu_pl_dsp_core_0_dbg_output_sample_count[31:0],system_i/pusu_pl_dsp_core_0_dbg_output_drop_count[31:0],system_i/pusu_pl_dsp_core_0_dbg_last_i[15:0],system_i/pusu_pl_dsp_core_0_dbg_last_q[15:0],system_i/pusu_pl_dsp_core_0_dbg_nco_phase[3:0],system_i/pusu_pl_dsp_core_0_dbg_decim_count[15:0],system_i/pusu_pl_dsp_core_0_m_axis_tdata[31:0],system_i/pusu_pl_dsp_core_0_m_axis_tlast,system_i/pusu_pl_dsp_core_0_m_axis_tvalid
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,SIGNED,HEX,HEX
0,0,0,5f042844,1c4cd4fc,00000000,ffda,000d,a,004b,-2490355,0,0
1,1,0,5f042845,1c4cd4fc,00000000,ffda,000d,b,004c,-2490355,0,0
2,2,0,5f042846,1c4cd4fc,00000000,ffda,000d,c,004d,-2490355,0,0
3,3,0,5f042847,1c4cd4fc,00000000,ffda,000d,0,004e,-2490355,0,0
4,4,0,5f042847,1c4cd4fc,00000000,ffda,000d,0,004e,-2490355,0,0
5,5,0,5f042848,1c4cd4fc,00000000,ffda,000d,1,004f,-2490355,0,0
6,6,0,5f042849,1c4cd4fc,00000000,ffda,000d,2,0050,-2490355,0,0
7,7,0,5f04284a,1c4cd4fc,00000000,ffda,000d,3,0051,-2490355,0,0
8,8,0,5f04284b,1c4cd4fc,00000000,ffda,000d,4,0052,-2490355,0,0
9,9,0,5f04284c,1c4cd4fc,00000000,ffda,000d,5,0053,-2490355,0,0
10,10,0,5f04284d,1c4cd4fc,00000000,ffda,000d,6,0054,-2490355,0,0
11,11,0,5f04284f,1c4cd4fc,00000000,ffda,000d,7,0054,-2490355,0,0
12,12,0,5f04284e,1c4cd4fc,00000000,ffda,000d,7,0055,-2490355,0,0
13,13,0,5f04284f,1c4cd4fc,00000000,ffda,000d,8,0056,-2490355,0,0
14,14,0,5f042850,1c4cd4fc,00000000,ffda,000d,9,0057,-2490355,0,0
15,15,0,5f042851,1c4cd4fc,00000000,ffda,000d,a,0058,-2490355,0,0
16,16,0,5f042852,1c4cd4fc,00000000,ffda,000d,b,0059,-2490355,0,0
17,17,0,5f042853,1c4cd4fc,00000000,ffda,000d,c,005a,-2490355,0,0
18,18,0,5f042854,1c4cd4fc,00000000,ffda,000d,0,005b,-2490355,0,0
19,19,0,5f042854,1c4cd4fc,00000000,ffda,000d,0,005b,-2490355,0,0
20,20,0,5f042855,1c4cd4fc,00000000,ffda,000d,1,005c,-2490355,0,0
21,21,0,5f042856,1c4cd4fc,00000000,ffda,000d,2,005d,-2490355,0,0
22,22,0,5f042857,1c4cd4fc,00000000,ffda,000d,3,005e,-2490355,0,0
23,23,0,5f042858,1c4cd4fc,00000000,ffda,000d,4,005f,-2490355,0,0
24,24,0,5f042859,1c4cd4fc,00000000,ffda,000d,5,0060,-2490355,0,0
25,25,0,5f04285a,1c4cd4fc,00000000,ffda,000d,6,0061,-2490355,0,0
26,26,0,5f04285b,1c4cd4fc,00000000,ffda,000d,7,0063,-2490355,0,0
27,27,0,5f04285b,1c4cd4fc,00000000,ffda,000d,7,0062,-2490355,0,0
28,28,0,5f04285c,1c4cd4fc,00000000,ffda,000d,8,0063,-2490355,0,0
29,29,0,5f04285d,1c4cd4fc,00000000,ffda,000d,9,0064,-2490355,0,0
30,30,0,5f04285e,1c4cd4fc,00000000,ffda,000d,a,0065,-2490355,0,0
31,31,0,5f04285f,1c4cd4fc,00000000,ffda,000d,b,0066,-2490355,0,0
32,32,0,5f042860,1c4cd4fc,00000000,ffda,000d,c,0067,-2490355,0,0
33,33,0,5f042861,1c4cd4fc,00000000,ffda,000d,0,0068,-2490355,0,0
34,34,0,5f042861,1c4cd4fc,00000000,ffda,000d,0,0068,-2490355,0,0
35,35,0,5f042862,1c4cd4fc,00000000,ffda,000d,1,0069,-2490355,0,0
36,36,0,5f042863,1c4cd4fc,00000000,ffda,000d,2,006a,-2490355,0,0
37,37,0,5f042864,1c4cd4fc,00000000,ffda,000d,3,006b,-2490355,0,0
38,38,0,5f042865,1c4cd4fc,00000000,ffda,000d,4,006c,-2490355,0,0
39,39,0,5f042866,1c4cd4fc,00000000,ffda,000d,5,006d,-2490355,0,0
40,40,0,5f042867,1c4cd4fc,00000000,ffda,000d,6,006e,-2490355,0,0
41,41,0,5f042868,1c4cd4fc,00000000,ffda,000d,7,006e,-2490355,0,0
42,42,0,5f042868,1c4cd4fc,00000000,ffda,000d,7,006f,-2490355,0,0
43,43,0,5f042869,1c4cd4fc,00000000,ffda,000d,8,0070,-2490355,0,0
44,44,0,5f04286a,1c4cd4fc,00000000,ffda,000d,9,0071,-2490355,0,0
45,45,0,5f04286b,1c4cd4fc,00000000,ffda,000d,a,0072,-2490355,0,0
46,46,0,5f04286c,1c4cd4fc,00000000,ffda,000d,b,0073,-2490355,0,0
47,47,0,5f04286d,1c4cd4fc,00000000,ffda,000d,c,0074,-2490355,0,0
48,48,0,5f04286e,1c4cd4fc,00000000,ffda,000d,0,0075,-2490355,0,0
49,49,0,5f04286e,1c4cd4fc,00000000,ffda,000d,0,0075,-2490355,0,0
50,50,0,5f04286f,1c4cd4fc,00000000,ffda,000d,1,0076,-2490355,0,0
51,51,0,5f042870,1c4cd4fc,00000000,ffda,000d,2,0077,-2490355,0,0
52,52,0,5f042871,1c4cd4fc,00000000,ffda,000d,3,0078,-2490355,0,0
53,53,0,5f042872,1c4cd4fc,00000000,ffda,000d,4,0079,-2490355,0,0
54,54,0,5f042873,1c4cd4fc,00000000,ffda,000d,5,007a,-2490355,0,0
55,55,0,5f042874,1c4cd4fc,00000000,ffda,000d,6,007b,-2490355,0,0
56,56,0,5f042875,1c4cd4fc,00000000,ffda,000d,7,007d,-2490355,0,0
57,57,0,5f042875,1c4cd4fc,00000000,ffda,000d,7,007c,-2490355,0,0
58,58,0,5f042876,1c4cd4fc,00000000,ffda,000d,8,007d,-2490355,0,0
59,59,0,5f042877,1c4cd4fc,00000000,ffda,000d,9,007e,-2490355,0,0
60,60,0,5f042878,1c4cd4fc,00000000,ffda,000d,a,007f,-2490355,0,0
61,61,0,5f042879,1c4cd4fc,00000000,ffda,000d,b,0080,-2490355,0,0
62,62,0,5f04287a,1c4cd4fd,00000000,ffd8,000b,c,0081,-2621429,0,1
63,63,0,5f04287b,1c4cd4fd,00000000,ffd8,000b,0,0000,-2621429,0,0
64,64,0,5f04287b,1c4cd4fd,00000000,ffd8,000b,0,0000,-2621429,0,0
65,65,0,5f04287c,1c4cd4fd,00000000,ffd8,000b,1,0001,-2621429,0,0
66,66,0,5f04287d,1c4cd4fd,00000000,ffd8,000b,2,0002,-2621429,0,0
67,67,0,5f04287e,1c4cd4fd,00000000,ffd8,000b,3,0003,-2621429,0,0
68,68,0,5f04287f,1c4cd4fd,00000000,ffd8,000b,4,0004,-2621429,0,0
69,69,0,5f042880,1c4cd4fd,00000000,ffd8,000b,5,0005,-2621429,0,0
70,70,0,5f042881,1c4cd4fd,00000000,ffd8,000b,6,0006,-2621429,0,0
71,71,0,5f042883,1c4cd4fd,00000000,ffd8,000b,7,0006,-2621429,0,0
72,72,0,5f042882,1c4cd4fd,00000000,ffd8,000b,7,0007,-2621429,0,0
73,73,0,5f042883,1c4cd4fd,00000000,ffd8,000b,8,0008,-2621429,0,0
74,74,0,5f042884,1c4cd4fd,00000000,ffd8,000b,9,0009,-2621429,0,0
75,75,0,5f042885,1c4cd4fd,00000000,ffd8,000b,a,000a,-2621429,0,0
76,76,0,5f042886,1c4cd4fd,00000000,ffd8,000b,b,000b,-2621429,0,0
77,77,0,5f042887,1c4cd4fd,00000000,ffd8,000b,c,000c,-2621429,0,0
78,78,0,5f042888,1c4cd4fd,00000000,ffd8,000b,0,000d,-2621429,0,0
79,79,0,5f042888,1c4cd4fd,00000000,ffd8,000b,0,000d,-2621429,0,0
80,80,0,5f042889,1c4cd4fd,00000000,ffd8,000b,1,000e,-2621429,0,0
81,81,0,5f04288a,1c4cd4fd,00000000,ffd8,000b,2,000f,-2621429,0,0
82,82,0,5f04288b,1c4cd4fd,00000000,ffd8,000b,3,0010,-2621429,0,0
83,83,0,5f04288c,1c4cd4fd,00000000,ffd8,000b,4,0011,-2621429,0,0
84,84,0,5f04288d,1c4cd4fd,00000000,ffd8,000b,5,0012,-2621429,0,0
85,85,0,5f04288e,1c4cd4fd,00000000,ffd8,000b,6,0013,-2621429,0,0
86,86,0,5f04288f,1c4cd4fd,00000000,ffd8,000b,7,0011,-2621429,0,0
87,87,0,5f04288f,1c4cd4fd,00000000,ffd8,000b,7,0014,-2621429,0,0
88,88,0,5f042890,1c4cd4fd,00000000,ffd8,000b,8,0015,-2621429,0,0
89,89,0,5f042891,1c4cd4fd,00000000,ffd8,000b,9,0016,-2621429,0,0
90,90,0,5f042892,1c4cd4fd,00000000,ffd8,000b,a,0017,-2621429,0,0
91,91,0,5f042893,1c4cd4fd,00000000,ffd8,000b,b,0018,-2621429,0,0
92,92,0,5f042894,1c4cd4fd,00000000,ffd8,000b,c,0019,-2621429,0,0
93,93,0,5f042895,1c4cd4fd,00000000,ffd8,000b,0,001a,-2621429,0,0
94,94,0,5f042895,1c4cd4fd,00000000,ffd8,000b,0,001a,-2621429,0,0
95,95,0,5f042896,1c4cd4fd,00000000,ffd8,000b,1,001b,-2621429,0,0
96,96,0,5f042897,1c4cd4fd,00000000,ffd8,000b,2,001c,-2621429,0,0
97,97,0,5f042898,1c4cd4fd,00000000,ffd8,000b,3,001d,-2621429,0,0
98,98,0,5f042899,1c4cd4fd,00000000,ffd8,000b,4,001e,-2621429,0,0
99,99,0,5f04289a,1c4cd4fd,00000000,ffd8,000b,5,001f,-2621429,0,0
100,100,0,5f04289b,1c4cd4fd,00000000,ffd8,000b,6,0020,-2621429,0,0
101,101,0,5f04289d,1c4cd4fd,00000000,ffd8,000b,7,0020,-2621429,0,0
102,102,0,5f04289c,1c4cd4fd,00000000,ffd8,000b,7,0021,-2621429,0,0
103,103,0,5f04289d,1c4cd4fd,00000000,ffd8,000b,8,0022,-2621429,0,0
104,104,0,5f04289e,1c4cd4fd,00000000,ffd8,000b,9,0023,-2621429,0,0
105,105,0,5f04289f,1c4cd4fd,00000000,ffd8,000b,a,0024,-2621429,0,0
106,106,0,5f0428a0,1c4cd4fd,00000000,ffd8,000b,b,0025,-2621429,0,0
107,107,0,5f0428a1,1c4cd4fd,00000000,ffd8,000b,c,0026,-2621429,0,0
108,108,0,5f0428a2,1c4cd4fd,00000000,ffd8,000b,0,0027,-2621429,0,0
109,109,0,5f0428a2,1c4cd4fd,00000000,ffd8,000b,0,0027,-2621429,0,0
110,110,0,5f0428a3,1c4cd4fd,00000000,ffd8,000b,1,0028,-2621429,0,0
111,111,0,5f0428a4,1c4cd4fd,00000000,ffd8,000b,2,0029,-2621429,0,0
112,112,0,5f0428a5,1c4cd4fd,00000000,ffd8,000b,3,002a,-2621429,0,0
113,113,0,5f0428a6,1c4cd4fd,00000000,ffd8,000b,4,002b,-2621429,0,0
114,114,0,5f0428a7,1c4cd4fd,00000000,ffd8,000b,5,002c,-2621429,0,0
115,115,0,5f0428a8,1c4cd4fd,00000000,ffd8,000b,6,002d,-2621429,0,0
116,116,0,5f0428a9,1c4cd4fd,00000000,ffd8,000b,7,002f,-2621429,0,0
117,117,0,5f0428a9,1c4cd4fd,00000000,ffd8,000b,7,002e,-2621429,0,0
118,118,0,5f0428aa,1c4cd4fd,00000000,ffd8,000b,8,002f,-2621429,0,0
119,119,0,5f0428ab,1c4cd4fd,00000000,ffd8,000b,9,0030,-2621429,0,0
120,120,0,5f0428ac,1c4cd4fd,00000000,ffd8,000b,a,0031,-2621429,0,0
121,121,0,5f0428ad,1c4cd4fd,00000000,ffd8,000b,b,0032,-2621429,0,0
122,122,0,5f0428ae,1c4cd4fd,00000000,ffd8,000b,c,0033,-2621429,0,0
123,123,0,5f0428af,1c4cd4fd,00000000,ffd8,000b,0,0034,-2621429,0,0
124,124,0,5f0428af,1c4cd4fd,00000000,ffd8,000b,0,0034,-2621429,0,0
125,125,0,5f0428b0,1c4cd4fd,00000000,ffd8,000b,1,0035,-2621429,0,0
126,126,0,5f0428b1,1c4cd4fd,00000000,ffd8,000b,2,0036,-2621429,0,0
127,127,0,5f0428b2,1c4cd4fd,00000000,ffd8,000b,3,0037,-2621429,0,0
128,128,0,5f0428b3,1c4cd4fd,00000000,ffd8,000b,4,0038,-2621429,0,0
129,129,0,5f0428b4,1c4cd4fd,00000000,ffd8,000b,5,0039,-2621429,0,0
130,130,0,5f0428b5,1c4cd4fd,00000000,ffd8,000b,6,003a,-2621429,0,0
131,131,0,5f0428b7,1c4cd4fd,00000000,ffd8,000b,7,003a,-2621429,0,0
132,132,0,5f0428b6,1c4cd4fd,00000000,ffd8,000b,7,003b,-2621429,0,0
133,133,0,5f0428b7,1c4cd4fd,00000000,ffd8,000b,8,003c,-2621429,0,0
134,134,0,5f0428b8,1c4cd4fd,00000000,ffd8,000b,9,003d,-2621429,0,0
135,135,0,5f0428b9,1c4cd4fd,00000000,ffd8,000b,a,003e,-2621429,0,0
136,136,0,5f0428ba,1c4cd4fd,00000000,ffd8,000b,b,003f,-2621429,0,0
137,137,0,5f0428bb,1c4cd4fd,00000000,ffd8,000b,c,0040,-2621429,0,0
138,138,0,5f0428bc,1c4cd4fd,00000000,ffd8,000b,0,0041,-2621429,0,0
139,139,0,5f0428bc,1c4cd4fd,00000000,ffd8,000b,0,0041,-2621429,0,0
140,140,0,5f0428bd,1c4cd4fd,00000000,ffd8,000b,1,0042,-2621429,0,0
141,141,0,5f0428be,1c4cd4fd,00000000,ffd8,000b,2,0043,-2621429,0,0
142,142,0,5f0428bf,1c4cd4fd,00000000,ffd8,000b,3,0044,-2621429,0,0
143,143,0,5f0428c0,1c4cd4fd,00000000,ffd8,000b,4,0045,-2621429,0,0
144,144,0,5f0428c1,1c4cd4fd,00000000,ffd8,000b,5,0046,-2621429,0,0
145,145,0,5f0428c2,1c4cd4fd,00000000,ffd8,000b,6,0047,-2621429,0,0
146,146,0,5f0428c3,1c4cd4fd,00000000,ffd8,000b,7,0049,-2621429,0,0
147,147,0,5f0428c3,1c4cd4fd,00000000,ffd8,000b,7,0048,-2621429,0,0
148,148,0,5f0428c4,1c4cd4fd,00000000,ffd8,000b,8,0049,-2621429,0,0
149,149,0,5f0428c5,1c4cd4fd,00000000,ffd8,000b,9,004a,-2621429,0,0
150,150,0,5f0428c6,1c4cd4fd,00000000,ffd8,000b,a,004b,-2621429,0,0
151,151,0,5f0428c7,1c4cd4fd,00000000,ffd8,000b,b,004c,-2621429,0,0
152,152,0,5f0428c8,1c4cd4fd,00000000,ffd8,000b,c,004d,-2621429,0,0
153,153,0,5f0428c9,1c4cd4fd,00000000,ffd8,000b,0,004e,-2621429,0,0
154,154,0,5f0428c9,1c4cd4fd,00000000,ffd8,000b,0,004e,-2621429,0,0
155,155,0,5f0428ca,1c4cd4fd,00000000,ffd8,000b,1,004f,-2621429,0,0
156,156,0,5f0428cb,1c4cd4fd,00000000,ffd8,000b,2,0050,-2621429,0,0
157,157,0,5f0428cc,1c4cd4fd,00000000,ffd8,000b,3,0051,-2621429,0,0
158,158,0,5f0428cd,1c4cd4fd,00000000,ffd8,000b,4,0052,-2621429,0,0
159,159,0,5f0428ce,1c4cd4fd,00000000,ffd8,000b,5,0053,-2621429,0,0
160,160,0,5f0428cf,1c4cd4fd,00000000,ffd8,000b,6,0054,-2621429,0,0
161,161,0,5f0428d1,1c4cd4fd,00000000,ffd8,000b,7,0054,-2621429,0,0
162,162,0,5f0428d0,1c4cd4fd,00000000,ffd8,000b,7,0055,-2621429,0,0
163,163,0,5f0428d1,1c4cd4fd,00000000,ffd8,000b,8,0056,-2621429,0,0
164,164,0,5f0428d2,1c4cd4fd,00000000,ffd8,000b,9,0057,-2621429,0,0
165,165,0,5f0428d3,1c4cd4fd,00000000,ffd8,000b,a,0058,-2621429,0,0
166,166,0,5f0428d4,1c4cd4fd,00000000,ffd8,000b,b,0059,-2621429,0,0
167,167,0,5f0428d5,1c4cd4fd,00000000,ffd8,000b,c,005a,-2621429,0,0
168,168,0,5f0428d6,1c4cd4fd,00000000,ffd8,000b,0,005b,-2621429,0,0
169,169,0,5f0428d6,1c4cd4fd,00000000,ffd8,000b,0,005b,-2621429,0,0
170,170,0,5f0428d7,1c4cd4fd,00000000,ffd8,000b,1,005c,-2621429,0,0
171,171,0,5f0428d8,1c4cd4fd,00000000,ffd8,000b,2,005d,-2621429,0,0
172,172,0,5f0428d9,1c4cd4fd,00000000,ffd8,000b,3,005e,-2621429,0,0
173,173,0,5f0428da,1c4cd4fd,00000000,ffd8,000b,4,005f,-2621429,0,0
174,174,0,5f0428db,1c4cd4fd,00000000,ffd8,000b,5,0060,-2621429,0,0
175,175,0,5f0428dc,1c4cd4fd,00000000,ffd8,000b,6,0061,-2621429,0,0
176,176,0,5f0428dd,1c4cd4fd,00000000,ffd8,000b,7,0063,-2621429,0,0
177,177,0,5f0428dd,1c4cd4fd,00000000,ffd8,000b,7,0062,-2621429,0,0
178,178,0,5f0428de,1c4cd4fd,00000000,ffd8,000b,8,0063,-2621429,0,0
179,179,0,5f0428df,1c4cd4fd,00000000,ffd8,000b,9,0064,-2621429,0,0
180,180,0,5f0428e0,1c4cd4fd,00000000,ffd8,000b,a,0065,-2621429,0,0
181,181,0,5f0428e1,1c4cd4fd,00000000,ffd8,000b,b,0066,-2621429,0,0
182,182,0,5f0428e2,1c4cd4fd,00000000,ffd8,000b,c,0067,-2621429,0,0
183,183,0,5f0428e3,1c4cd4fd,00000000,ffd8,000b,0,0068,-2621429,0,0
184,184,0,5f0428e3,1c4cd4fd,00000000,ffd8,000b,0,0068,-2621429,0,0
185,185,0,5f0428e4,1c4cd4fd,00000000,ffd8,000b,1,0069,-2621429,0,0
186,186,0,5f0428e5,1c4cd4fd,00000000,ffd8,000b,2,006a,-2621429,0,0
187,187,0,5f0428e6,1c4cd4fd,00000000,ffd8,000b,3,006b,-2621429,0,0
188,188,0,5f0428e7,1c4cd4fd,00000000,ffd8,000b,4,006c,-2621429,0,0
189,189,0,5f0428e8,1c4cd4fd,00000000,ffd8,000b,5,006d,-2621429,0,0
190,190,0,5f0428e9,1c4cd4fd,00000000,ffd8,000b,6,006e,-2621429,0,0
191,191,0,5f0428eb,1c4cd4fd,00000000,ffd8,000b,7,006e,-2621429,0,0
192,192,0,5f0428ea,1c4cd4fd,00000000,ffd8,000b,7,006f,-2621429,0,0
193,193,0,5f0428eb,1c4cd4fd,00000000,ffd8,000b,8,0070,-2621429,0,0
194,194,0,5f0428ec,1c4cd4fd,00000000,ffd8,000b,9,0071,-2621429,0,0
195,195,0,5f0428ed,1c4cd4fd,00000000,ffd8,000b,a,0072,-2621429,0,0
196,196,0,5f0428ee,1c4cd4fd,00000000,ffd8,000b,b,0073,-2621429,0,0
197,197,0,5f0428ef,1c4cd4fd,00000000,ffd8,000b,c,0074,-2621429,0,0
198,198,0,5f0428f0,1c4cd4fd,00000000,ffd8,000b,0,0075,-2621429,0,0
199,199,0,5f0428f0,1c4cd4fd,00000000,ffd8,000b,0,0075,-2621429,0,0
200,200,0,5f0428f1,1c4cd4fd,00000000,ffd8,000b,1,0076,-2621429,0,0
201,201,0,5f0428f2,1c4cd4fd,00000000,ffd8,000b,2,0077,-2621429,0,0
202,202,0,5f0428f3,1c4cd4fd,00000000,ffd8,000b,3,0078,-2621429,0,0
203,203,0,5f0428f4,1c4cd4fd,00000000,ffd8,000b,4,0079,-2621429,0,0
204,204,0,5f0428f5,1c4cd4fd,00000000,ffd8,000b,5,007a,-2621429,0,0
205,205,0,5f0428f6,1c4cd4fd,00000000,ffd8,000b,6,007b,-2621429,0,0
206,206,0,5f0428f7,1c4cd4fd,00000000,ffd8,000b,7,0079,-2621429,0,0
207,207,0,5f0428f7,1c4cd4fd,00000000,ffd8,000b,7,007c,-2621429,0,0
208,208,0,5f0428f8,1c4cd4fd,00000000,ffd8,000b,8,007d,-2621429,0,0
209,209,0,5f0428f9,1c4cd4fd,00000000,ffd8,000b,9,007e,-2621429,0,0
210,210,0,5f0428fa,1c4cd4fd,00000000,ffd8,000b,a,007f,-2621429,0,0
211,211,0,5f0428fb,1c4cd4fd,00000000,ffd8,000b,b,0080,-2621429,0,0
212,212,0,5f0428fc,1c4cd4fe,00000000,ffd9,000b,c,0081,-2555893,0,1
213,213,0,5f0428fd,1c4cd4fe,00000000,ffd9,000b,0,0000,-2555893,0,0
214,214,0,5f0428fd,1c4cd4fe,00000000,ffd9,000b,0,0000,-2555893,0,0
215,215,0,5f0428fe,1c4cd4fe,00000000,ffd9,000b,1,0001,-2555893,0,0
216,216,0,5f0428ff,1c4cd4fe,00000000,ffd9,000b,2,0002,-2555893,0,0
217,217,0,5f042900,1c4cd4fe,00000000,ffd9,000b,3,0003,-2555893,0,0
218,218,0,5f042901,1c4cd4fe,00000000,ffd9,000b,4,0004,-2555893,0,0
219,219,0,5f042902,1c4cd4fe,00000000,ffd9,000b,5,0005,-2555893,0,0
220,220,0,5f042903,1c4cd4fe,00000000,ffd9,000b,6,0006,-2555893,0,0
221,221,0,5f042904,1c4cd4fe,00000000,ffd9,000b,7,0006,-2555893,0,0
222,222,0,5f042904,1c4cd4fe,00000000,ffd9,000b,7,0007,-2555893,0,0
223,223,0,5f042905,1c4cd4fe,00000000,ffd9,000b,8,0008,-2555893,0,0
224,224,0,5f042906,1c4cd4fe,00000000,ffd9,000b,9,0009,-2555893,0,0
225,225,0,5f042907,1c4cd4fe,00000000,ffd9,000b,a,000a,-2555893,0,0
226,226,0,5f042908,1c4cd4fe,00000000,ffd9,000b,b,000b,-2555893,0,0
227,227,0,5f042909,1c4cd4fe,00000000,ffd9,000b,c,000c,-2555893,0,0
228,228,0,5f04290a,1c4cd4fe,00000000,ffd9,000b,0,000d,-2555893,0,0
229,229,0,5f04290a,1c4cd4fe,00000000,ffd9,000b,0,000d,-2555893,0,0
230,230,0,5f04290b,1c4cd4fe,00000000,ffd9,000b,1,000e,-2555893,0,0
231,231,0,5f04290c,1c4cd4fe,00000000,ffd9,000b,2,000f,-2555893,0,0
232,232,0,5f04290d,1c4cd4fe,00000000,ffd9,000b,3,0010,-2555893,0,0
233,233,0,5f04290e,1c4cd4fe,00000000,ffd9,000b,4,0011,-2555893,0,0
234,234,0,5f04290f,1c4cd4fe,00000000,ffd9,000b,5,0012,-2555893,0,0
235,235,0,5f042910,1c4cd4fe,00000000,ffd9,000b,6,0013,-2555893,0,0
236,236,0,5f042911,1c4cd4fe,00000000,ffd9,000b,7,0015,-2555893,0,0
237,237,0,5f042911,1c4cd4fe,00000000,ffd9,000b,7,0014,-2555893,0,0
238,238,0,5f042912,1c4cd4fe,00000000,ffd9,000b,8,0015,-2555893,0,0
239,239,0,5f042913,1c4cd4fe,00000000,ffd9,000b,9,0016,-2555893,0,0
240,240,0,5f042914,1c4cd4fe,00000000,ffd9,000b,a,0017,-2555893,0,0
241,241,0,5f042915,1c4cd4fe,00000000,ffd9,000b,b,0018,-2555893,0,0
242,242,0,5f042916,1c4cd4fe,00000000,ffd9,000b,c,0019,-2555893,0,0
243,243,0,5f042917,1c4cd4fe,00000000,ffd9,000b,0,001a,-2555893,0,0
244,244,0,5f042917,1c4cd4fe,00000000,ffd9,000b,0,001a,-2555893,0,0
245,245,0,5f042918,1c4cd4fe,00000000,ffd9,000b,1,001b,-2555893,0,0
246,246,0,5f042919,1c4cd4fe,00000000,ffd9,000b,2,001c,-2555893,0,0
247,247,0,5f04291a,1c4cd4fe,00000000,ffd9,000b,3,001d,-2555893,0,0
248,248,0,5f04291b,1c4cd4fe,00000000,ffd9,000b,4,001e,-2555893,0,0
249,249,0,5f04291c,1c4cd4fe,00000000,ffd9,000b,5,001f,-2555893,0,0
250,250,0,5f04291d,1c4cd4fe,00000000,ffd9,000b,6,0020,-2555893,0,0
251,251,0,5f04291f,1c4cd4fe,00000000,ffd9,000b,7,0020,-2555893,0,0
252,252,0,5f04291e,1c4cd4fe,00000000,ffd9,000b,7,0021,-2555893,0,0
253,253,0,5f04291f,1c4cd4fe,00000000,ffd9,000b,8,0022,-2555893,0,0
254,254,0,5f042920,1c4cd4fe,00000000,ffd9,000b,9,0023,-2555893,0,0
255,255,0,5f042921,1c4cd4fe,00000000,ffd9,000b,a,0024,-2555893,0,0
256,256,0,5f042922,1c4cd4fe,00000000,ffd9,000b,b,0025,-2555893,0,0
257,257,0,5f042923,1c4cd4fe,00000000,ffd9,000b,c,0026,-2555893,0,0
258,258,0,5f042924,1c4cd4fe,00000000,ffd9,000b,0,0027,-2555893,0,0
259,259,0,5f042924,1c4cd4fe,00000000,ffd9,000b,0,0027,-2555893,0,0
260,260,0,5f042925,1c4cd4fe,00000000,ffd9,000b,1,0028,-2555893,0,0
261,261,0,5f042926,1c4cd4fe,00000000,ffd9,000b,2,0029,-2555893,0,0
262,262,0,5f042927,1c4cd4fe,00000000,ffd9,000b,3,002a,-2555893,0,0
263,263,0,5f042928,1c4cd4fe,00000000,ffd9,000b,4,002b,-2555893,0,0
264,264,0,5f042929,1c4cd4fe,00000000,ffd9,000b,5,002c,-2555893,0,0
265,265,0,5f04292a,1c4cd4fe,00000000,ffd9,000b,6,002d,-2555893,0,0
266,266,0,5f04292b,1c4cd4fe,00000000,ffd9,000b,7,002f,-2555893,0,0
267,267,0,5f04292b,1c4cd4fe,00000000,ffd9,000b,7,002e,-2555893,0,0
268,268,0,5f04292c,1c4cd4fe,00000000,ffd9,000b,8,002f,-2555893,0,0
269,269,0,5f04292d,1c4cd4fe,00000000,ffd9,000b,9,0030,-2555893,0,0
270,270,0,5f04292e,1c4cd4fe,00000000,ffd9,000b,a,0031,-2555893,0,0
271,271,0,5f04292f,1c4cd4fe,00000000,ffd9,000b,b,0032,-2555893,0,0
272,272,0,5f042930,1c4cd4fe,00000000,ffd9,000b,c,0033,-2555893,0,0
273,273,0,5f042931,1c4cd4fe,00000000,ffd9,000b,0,0034,-2555893,0,0
274,274,0,5f042931,1c4cd4fe,00000000,ffd9,000b,0,0034,-2555893,0,0
275,275,0,5f042932,1c4cd4fe,00000000,ffd9,000b,1,0035,-2555893,0,0
276,276,0,5f042933,1c4cd4fe,00000000,ffd9,000b,2,0036,-2555893,0,0
277,277,0,5f042934,1c4cd4fe,00000000,ffd9,000b,3,0037,-2555893,0,0
278,278,0,5f042935,1c4cd4fe,00000000,ffd9,000b,4,0038,-2555893,0,0
279,279,0,5f042936,1c4cd4fe,00000000,ffd9,000b,5,0039,-2555893,0,0
280,280,0,5f042937,1c4cd4fe,00000000,ffd9,000b,6,003a,-2555893,0,0
281,281,0,5f042939,1c4cd4fe,00000000,ffd9,000b,7,003a,-2555893,0,0
282,282,0,5f042938,1c4cd4fe,00000000,ffd9,000b,7,003b,-2555893,0,0
283,283,0,5f042939,1c4cd4fe,00000000,ffd9,000b,8,003c,-2555893,0,0
284,284,0,5f04293a,1c4cd4fe,00000000,ffd9,000b,9,003d,-2555893,0,0
285,285,0,5f04293b,1c4cd4fe,00000000,ffd9,000b,a,003e,-2555893,0,0
286,286,0,5f04293c,1c4cd4fe,00000000,ffd9,000b,b,003f,-2555893,0,0
287,287,0,5f04293d,1c4cd4fe,00000000,ffd9,000b,c,0040,-2555893,0,0
288,288,0,5f04293e,1c4cd4fe,00000000,ffd9,000b,0,0041,-2555893,0,0
289,289,0,5f04293e,1c4cd4fe,00000000,ffd9,000b,0,0041,-2555893,0,0
