Sample in Buffer,Sample in Window,TRIGGER,system_i/pusu_pl_dsp_core_0_dbg_input_sample_count[31:0],system_i/pusu_pl_dsp_core_0_dbg_output_sample_count[31:0],system_i/pusu_pl_dsp_core_0_dbg_output_drop_count[31:0],system_i/pusu_pl_dsp_core_0_dbg_last_i[15:0],system_i/pusu_pl_dsp_core_0_dbg_last_q[15:0],system_i/pusu_pl_dsp_core_0_dbg_nco_phase[3:0],system_i/pusu_pl_dsp_core_0_dbg_decim_count[15:0],system_i/pusu_pl_dsp_core_0_m_axis_tdata[31:0],system_i/pusu_pl_dsp_core_0_m_axis_tlast,system_i/pusu_pl_dsp_core_0_m_axis_tvalid
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,SIGNED,HEX,HEX
304,304,0,e321a1e0,1f491ec8,00000000,0009,ffd8,1,004f,655320,0,0
305,305,0,e321a1e0,1f491ec8,00000000,0009,ffd8,1,004f,655320,0,0
306,306,0,e321a1e1,1f491ec8,00000000,0009,ffd8,2,0050,655320,0,0
307,307,0,e321a1e2,1f491ec8,00000000,0009,ffd8,3,0051,655320,0,0
308,308,0,e321a1e3,1f491ec8,00000000,0009,ffd8,4,0052,655320,0,0
309,309,0,e321a1e4,1f491ec8,00000000,0009,ffd8,5,0053,655320,0,0
310,310,0,e321a1e5,1f491ec8,00000000,0009,ffd8,6,0054,655320,0,0
311,311,0,e321a1e6,1f491ec8,00000000,0009,ffd8,7,0055,655320,0,0
312,312,0,e321a1e6,1f491ec8,00000000,0009,ffd8,7,0055,655320,0,0
313,313,0,e321a1e7,1f491ec8,00000000,0009,ffd8,8,0056,655320,0,0
314,314,0,e321a1e8,1f491ec8,00000000,0009,ffd8,9,0057,655320,0,0
315,315,0,e321a1e9,1f491ec8,00000000,0009,ffd8,a,0058,655320,0,0
316,316,0,e321a1ea,1f491ec8,00000000,0009,ffd8,b,0059,655320,0,0
317,317,0,e321a1eb,1f491ec8,00000000,0009,ffd8,c,005a,655320,0,0
318,318,0,e321a1ec,1f491ec8,00000000,0009,ffd8,0,005b,655320,0,0
319,319,0,e321a1ed,1f491ec8,00000000,0009,ffd8,1,005c,655320,0,0
320,320,0,e321a1ed,1f491ec8,00000000,0009,ffd8,1,005c,655320,0,0
321,321,0,e321a1ee,1f491ec8,00000000,0009,ffd8,2,005d,655320,0,0
322,322,0,e321a1ef,1f491ec8,00000000,0009,ffd8,3,005e,655320,0,0
323,323,0,e321a1f0,1f491ec8,00000000,0009,ffd8,4,005f,655320,0,0
324,324,0,e321a1f1,1f491ec8,00000000,0009,ffd8,5,0060,655320,0,0
325,325,0,e321a1f2,1f491ec8,00000000,0009,ffd8,6,0061,655320,0,0
326,326,0,e321a1f3,1f491ec8,00000000,0009,ffd8,7,0062,655320,0,0
327,327,0,e321a1f3,1f491ec8,00000000,0009,ffd8,7,0062,655320,0,0
328,328,0,e321a1f4,1f491ec8,00000000,0009,ffd8,8,0063,655320,0,0
329,329,0,e321a1f5,1f491ec8,00000000,0009,ffd8,9,0064,655320,0,0
330,330,0,e321a1f6,1f491ec8,00000000,0009,ffd8,a,0065,655320,0,0
331,331,0,e321a1f7,1f491ec8,00000000,0009,ffd8,b,0066,655320,0,0
332,332,0,e321a1f8,1f491ec8,00000000,0009,ffd8,c,0067,655320,0,0
333,333,0,e321a1f9,1f491ec8,00000000,0009,ffd8,0,0068,655320,0,0
334,334,0,e321a1fa,1f491ec8,00000000,0009,ffd8,1,0069,655320,0,0
335,335,0,e321a1fa,1f491ec8,00000000,0009,ffd8,1,0069,655320,0,0
336,336,0,e321a1fb,1f491ec8,00000000,0009,ffd8,2,006a,655320,0,0
337,337,0,e321a1fc,1f491ec8,00000000,0009,ffd8,3,006b,655320,0,0
338,338,0,e321a1fd,1f491ec8,00000000,0009,ffd8,4,006c,655320,0,0
339,339,0,e321a1fe,1f491ec8,00000000,0009,ffd8,5,006d,655320,0,0
340,340,0,e321a1ff,1f491ec8,00000000,0009,ffd8,6,006e,655320,0,0
341,341,0,e321a200,1f491ec8,00000000,0009,ffd8,7,006f,655320,0,0
342,342,0,e321a200,1f491ec8,00000000,0009,ffd8,4,006f,655320,0,0
343,343,0,e321a201,1f491ec8,00000000,0009,ffd8,8,0070,655320,0,0
344,344,0,e321a202,1f491ec8,00000000,0009,ffd8,9,0071,655320,0,0
345,345,0,e321a203,1f491ec8,00000000,0009,ffd8,a,0072,655320,0,0
346,346,0,e321a204,1f491ec8,00000000,0009,ffd8,b,0073,655320,0,0
347,347,0,e321a205,1f491ec8,00000000,0009,ffd8,c,0074,655320,0,0
348,348,0,e321a206,1f491ec8,00000000,0009,ffd8,0,0075,655320,0,0
349,349,0,e321a207,1f491ec8,00000000,0009,ffd8,1,0076,655320,0,0
350,350,0,e321a207,1f491ec8,00000000,0009,ffd8,1,0076,655320,0,0
351,351,0,e321a208,1f491ec8,00000000,0009,ffd8,2,0077,655320,0,0
352,352,0,e321a209,1f491ec8,00000000,0009,ffd8,3,0078,655320,0,0
353,353,0,e321a20a,1f491ec8,00000000,0009,ffd8,4,0079,655320,0,0
354,354,0,e321a20b,1f491ec8,00000000,0009,ffd8,5,007a,655320,0,0
355,355,0,e321a20c,1f491ec8,00000000,0009,ffd8,6,007b,655320,0,0
356,356,0,e321a20d,1f491ec8,00000000,0009,ffd8,7,007c,655320,0,0
357,357,0,e321a20f,1f491ec8,00000000,0009,ffd8,4,007c,655320,0,0
358,358,0,e321a20e,1f491ec8,00000000,0009,ffd8,8,007d,655320,0,0
359,359,0,e321a20f,1f491ec8,00000000,0009,ffd8,9,007e,655320,0,0
360,360,0,e321a210,1f491ec8,00000000,0009,ffd8,a,007f,655320,0,0
361,361,0,e321a211,1f491ec8,00000000,0009,ffd8,b,0080,655320,0,0
362,362,0,e321a212,1f491ec9,00000000,001d,ffe5,c,0081,1966053,0,1
363,363,0,e321a213,1f491ec9,00000000,001d,ffe5,0,0000,1966053,0,0
364,364,0,e321a214,1f491ec9,00000000,001d,ffe5,1,0001,1966053,0,0
365,365,0,e321a214,1f491ec9,00000000,001d,ffe5,1,0001,1966053,0,0
366,366,0,e321a215,1f491ec9,00000000,001d,ffe5,2,0002,1966053,0,0
367,367,0,e321a216,1f491ec9,00000000,001d,ffe5,3,0003,1966053,0,0
368,368,0,e321a217,1f491ec9,00000000,001d,ffe5,4,0004,1966053,0,0
369,369,0,e321a218,1f491ec9,00000000,001d,ffe5,5,0005,1966053,0,0
370,370,0,e321a219,1f491ec9,00000000,001d,ffe5,6,0006,1966053,0,0
371,371,0,e321a21a,1f491ec9,00000000,001d,ffe5,7,0007,1966053,0,0
372,372,0,e321a21a,1f491ec9,00000000,001d,ffe5,7,0007,1966053,0,0
373,373,0,e321a21b,1f491ec9,00000000,001d,ffe5,8,0008,1966053,0,0
374,374,0,e321a21c,1f491ec9,00000000,001d,ffe5,9,0009,1966053,0,0
375,375,0,e321a21d,1f491ec9,00000000,001d,ffe5,a,000a,1966053,0,0
376,376,0,e321a21e,1f491ec9,00000000,001d,ffe5,b,000b,1966053,0,0
377,377,0,e321a21f,1f491ec9,00000000,001d,ffe5,c,000c,1966053,0,0
378,378,0,e321a220,1f491ec9,00000000,001d,ffe5,0,000d,1966053,0,0
379,379,0,e321a221,1f491ec9,00000000,001d,ffe5,1,000e,1966053,0,0
380,380,0,e321a221,1f491ec9,00000000,001d,ffe5,1,000e,1966053,0,0
381,381,0,e321a222,1f491ec9,00000000,001d,ffe5,2,000f,1966053,0,0
382,382,0,e321a223,1f491ec9,00000000,001d,ffe5,3,0010,1966053,0,0
383,383,0,e321a224,1f491ec9,00000000,001d,ffe5,4,0011,1966053,0,0
384,384,0,e321a225,1f491ec9,00000000,001d,ffe5,5,0012,1966053,0,0
385,385,0,e321a226,1f491ec9,00000000,001d,ffe5,6,0013,1966053,0,0
386,386,0,e321a227,1f491ec9,00000000,001d,ffe5,7,0014,1966053,0,0
387,387,0,e321a227,1f491ec9,00000000,001d,ffe5,7,0014,1966053,0,0
388,388,0,e321a228,1f491ec9,00000000,001d,ffe5,8,0015,1966053,0,0
389,389,0,e321a229,1f491ec9,00000000,001d,ffe5,9,0016,1966053,0,0
390,390,0,e321a22a,1f491ec9,00000000,001d,ffe5,a,0017,1966053,0,0
391,391,0,e321a22b,1f491ec9,00000000,001d,ffe5,b,0018,1966053,0,0
392,392,0,e321a22c,1f491ec9,00000000,001d,ffe5,c,0019,1966053,0,0
393,393,0,e321a22d,1f491ec9,00000000,001d,ffe5,0,001a,1966053,0,0
394,394,0,e321a22e,1f491ec9,00000000,001d,ffe5,1,001b,1966053,0,0
395,395,0,e321a22e,1f491ec9,00000000,001d,ffe5,1,001b,1966053,0,0
396,396,0,e321a22f,1f491ec9,00000000,001d,ffe5,2,001c,1966053,0,0
397,397,0,e321a230,1f491ec9,00000000,001d,ffe5,3,001d,1966053,0,0
398,398,0,e321a231,1f491ec9,00000000,001d,ffe5,4,001e,1966053,0,0
399,399,0,e321a232,1f491ec9,00000000,001d,ffe5,5,001f,1966053,0,0
400,400,0,e321a233,1f491ec9,00000000,001d,ffe5,6,0020,1966053,0,0
401,401,0,e321a234,1f491ec9,00000000,001d,ffe5,7,0021,1966053,0,0
402,402,0,e321a234,1f491ec9,00000000,001d,ffe5,7,0021,1966053,0,0
403,403,0,e321a235,1f491ec9,00000000,001d,ffe5,8,0022,1966053,0,0
404,404,0,e321a236,1f491ec9,00000000,001d,ffe5,9,0023,1966053,0,0
405,405,0,e321a237,1f491ec9,00000000,001d,ffe5,a,0024,1966053,0,0
406,406,0,e321a238,1f491ec9,00000000,001d,ffe5,b,0025,1966053,0,0
407,407,0,e321a239,1f491ec9,00000000,001d,ffe5,c,0026,1966053,0,0
408,408,0,e321a23a,1f491ec9,00000000,001d,ffe5,0,0027,1966053,0,0
409,409,0,e321a23b,1f491ec9,00000000,001d,ffe5,1,0028,1966053,0,0
410,410,0,e321a23b,1f491ec9,00000000,001d,ffe5,1,0028,1966053,0,0
411,411,0,e321a23c,1f491ec9,00000000,001d,ffe5,2,0029,1966053,0,0
412,412,0,e321a23d,1f491ec9,00000000,001d,ffe5,3,002a,1966053,0,0
413,413,0,e321a23e,1f491ec9,00000000,001d,ffe5,4,002b,1966053,0,0
414,414,0,e321a23f,1f491ec9,00000000,001d,ffe5,5,002c,1966053,0,0
415,415,0,e321a240,1f491ec9,00000000,001d,ffe5,6,002d,1966053,0,0
416,416,0,e321a241,1f491ec9,00000000,001d,ffe5,7,002e,1966053,0,0
417,417,0,e321a241,1f491ec9,00000000,001d,ffe5,7,002e,1966053,0,0
418,418,0,e321a242,1f491ec9,00000000,001d,ffe5,8,002f,1966053,0,0
419,419,0,e321a243,1f491ec9,00000000,001d,ffe5,9,0030,1966053,0,0
420,420,0,e321a244,1f491ec9,00000000,001d,ffe5,a,0031,1966053,0,0
421,421,0,e321a245,1f491ec9,00000000,001d,ffe5,b,0032,1966053,0,0
422,422,0,e321a246,1f491ec9,00000000,001d,ffe5,c,0033,1966053,0,0
423,423,0,e321a247,1f491ec9,00000000,001d,ffe5,0,0034,1966053,0,0
424,424,0,e321a248,1f491ec9,00000000,001d,ffe5,1,0035,1966053,0,0
425,425,0,e321a248,1f491ec9,00000000,001d,ffe5,1,0035,1966053,0,0
426,426,0,e321a249,1f491ec9,00000000,001d,ffe5,2,0036,1966053,0,0
427,427,0,e321a24a,1f491ec9,00000000,001d,ffe5,3,0037,1966053,0,0
428,428,0,e321a24b,1f491ec9,00000000,001d,ffe5,4,0038,1966053,0,0
429,429,0,e321a24c,1f491ec9,00000000,001d,ffe5,5,0039,1966053,0,0
430,430,0,e321a24d,1f491ec9,00000000,001d,ffe5,6,003a,1966053,0,0
431,431,0,e321a24e,1f491ec9,00000000,001d,ffe5,7,003b,1966053,0,0
432,432,0,e321a24e,1f491ec9,00000000,001d,ffe5,7,003b,1966053,0,0
433,433,0,e321a24f,1f491ec9,00000000,001d,ffe5,8,003c,1966053,0,0
434,434,0,e321a250,1f491ec9,00000000,001d,ffe5,9,003d,1966053,0,0
435,435,0,e321a251,1f491ec9,00000000,001d,ffe5,a,003e,1966053,0,0
436,436,0,e321a252,1f491ec9,00000000,001d,ffe5,b,003f,1966053,0,0
437,437,0,e321a253,1f491ec9,00000000,001d,ffe5,c,0040,1966053,0,0
438,438,0,e321a254,1f491ec9,00000000,001d,ffe5,0,0041,1966053,0,0
439,439,0,e321a255,1f491ec9,00000000,001d,ffe5,1,0042,1966053,0,0
440,440,0,e321a255,1f491ec9,00000000,001d,ffe5,1,0042,1966053,0,0
441,441,0,e321a256,1f491ec9,00000000,001d,ffe5,2,0043,1966053,0,0
442,442,0,e321a257,1f491ec9,00000000,001d,ffe5,3,0044,1966053,0,0
443,443,0,e321a258,1f491ec9,00000000,001d,ffe5,4,0045,1966053,0,0
444,444,0,e321a259,1f491ec9,00000000,001d,ffe5,5,0046,1966053,0,0
445,445,0,e321a25a,1f491ec9,00000000,001d,ffe5,6,0047,1966053,0,0
446,446,0,e321a25b,1f491ec9,00000000,001d,ffe5,7,0048,1966053,0,0
447,447,0,e321a25b,1f491ec9,00000000,001d,ffe5,7,0048,1966053,0,0
448,448,0,e321a25c,1f491ec9,00000000,001d,ffe5,8,0049,1966053,0,0
449,449,0,e321a25d,1f491ec9,00000000,001d,ffe5,9,004a,1966053,0,0
450,450,0,e321a25e,1f491ec9,00000000,001d,ffe5,a,004b,1966053,0,0
451,451,0,e321a25f,1f491ec9,00000000,001d,ffe5,b,004c,1966053,0,0
452,452,0,e321a260,1f491ec9,00000000,001d,ffe5,c,004d,1966053,0,0
453,453,0,e321a261,1f491ec9,00000000,001d,ffe5,0,004e,1966053,0,0
454,454,0,e321a262,1f491ec9,00000000,001d,ffe5,1,004f,1966053,0,0
455,455,0,e321a262,1f491ec9,00000000,001d,ffe5,1,004f,1966053,0,0
456,456,0,e321a263,1f491ec9,00000000,001d,ffe5,2,0050,1966053,0,0
457,457,0,e321a264,1f491ec9,00000000,001d,ffe5,3,0051,1966053,0,0
458,458,0,e321a265,1f491ec9,00000000,001d,ffe5,4,0052,1966053,0,0
459,459,0,e321a266,1f491ec9,00000000,001d,ffe5,5,0053,1966053,0,0
460,460,0,e321a267,1f491ec9,00000000,001d,ffe5,6,0054,1966053,0,0
461,461,0,e321a268,1f491ec9,00000000,001d,ffe5,7,0055,1966053,0,0
462,462,0,e321a268,1f491ec9,00000000,001d,ffe5,7,0055,1966053,0,0
463,463,0,e321a269,1f491ec9,00000000,001d,ffe5,8,0056,1966053,0,0
464,464,0,e321a26a,1f491ec9,00000000,001d,ffe5,9,0057,1966053,0,0
465,465,0,e321a26b,1f491ec9,00000000,001d,ffe5,a,0058,1966053,0,0
466,466,0,e321a26c,1f491ec9,00000000,001d,ffe5,b,0059,1966053,0,0
467,467,0,e321a26d,1f491ec9,00000000,001d,ffe5,c,005a,1966053,0,0
468,468,0,e321a26e,1f491ec9,00000000,001d,ffe5,0,005b,1966053,0,0
469,469,0,e321a26f,1f491ec9,00000000,001d,ffe5,1,005c,1966053,0,0
470,470,0,e321a26f,1f491ec9,00000000,001d,ffe5,1,005c,1966053,0,0
471,471,0,e321a270,1f491ec9,00000000,001d,ffe5,2,005d,1966053,0,0
472,472,0,e321a271,1f491ec9,00000000,001d,ffe5,3,005e,1966053,0,0
473,473,0,e321a272,1f491ec9,00000000,001d,ffe5,4,005f,1966053,0,0
474,474,0,e321a273,1f491ec9,00000000,001d,ffe5,5,0060,1966053,0,0
475,475,0,e321a274,1f491ec9,00000000,001d,ffe5,6,0061,1966053,0,0
476,476,0,e321a275,1f491ec9,00000000,001d,ffe5,7,0062,1966053,0,0
477,477,0,e321a275,1f491ec9,00000000,001d,ffe5,7,0062,1966053,0,0
478,478,0,e321a276,1f491ec9,00000000,001d,ffe5,8,0063,1966053,0,0
479,479,0,e321a277,1f491ec9,00000000,001d,ffe5,9,0064,1966053,0,0
480,480,0,e321a278,1f491ec9,00000000,001d,ffe5,a,0065,1966053,0,0
481,481,0,e321a279,1f491ec9,00000000,001d,ffe5,b,0066,1966053,0,0
482,482,0,e321a27a,1f491ec9,00000000,001d,ffe5,c,0067,1966053,0,0
483,483,0,e321a27b,1f491ec9,00000000,001d,ffe5,0,0068,1966053,0,0
484,484,0,e321a27c,1f491ec9,00000000,001d,ffe5,1,0069,1966053,0,0
485,485,0,e321a27c,1f491ec9,00000000,001d,ffe5,1,0069,1966053,0,0
486,486,0,e321a27d,1f491ec9,00000000,001d,ffe5,2,006a,1966053,0,0
487,487,0,e321a27e,1f491ec9,00000000,001d,ffe5,3,006b,1966053,0,0
488,488,0,e321a27f,1f491ec9,00000000,001d,ffe5,4,006c,1966053,0,0
489,489,0,e321a280,1f491ec9,00000000,001d,ffe5,5,006d,1966053,0,0
490,490,0,e321a281,1f491ec9,00000000,001d,ffe5,6,006e,1966053,0,0
491,491,0,e321a282,1f491ec9,00000000,001d,ffe5,7,006f,1966053,0,0
492,492,0,e321a282,1f491ec9,00000000,001d,ffe5,7,006f,1966053,0,0
493,493,0,e321a283,1f491ec9,00000000,001d,ffe5,8,0070,1966053,0,0
494,494,0,e321a284,1f491ec9,00000000,001d,ffe5,9,0071,1966053,0,0
495,495,0,e321a285,1f491ec9,00000000,001d,ffe5,a,0072,1966053,0,0
496,496,0,e321a286,1f491ec9,00000000,001d,ffe5,b,0073,1966053,0,0
497,497,0,e321a287,1f491ec9,00000000,001d,ffe5,c,0074,1966053,0,0
498,498,0,e321a288,1f491ec9,00000000,001d,ffe5,0,0075,1966053,0,0
499,499,0,e321a289,1f491ec9,00000000,001d,ffe5,1,0076,1966053,0,0
500,500,0,e321a289,1f491ec9,00000000,001d,ffe5,1,0076,1966053,0,0
501,501,0,e321a28a,1f491ec9,00000000,001d,ffe5,2,0077,1966053,0,0
502,502,0,e321a28b,1f491ec9,00000000,001d,ffe5,3,0078,1966053,0,0
503,503,0,e321a28c,1f491ec9,00000000,001d,ffe5,4,0079,1966053,0,0
504,504,0,e321a28d,1f491ec9,00000000,001d,ffe5,5,007a,1966053,0,0
505,505,0,e321a28e,1f491ec9,00000000,001d,ffe5,6,007b,1966053,0,0
506,506,0,e321a28f,1f491ec9,00000000,001d,ffe5,7,007c,1966053,0,0
507,507,0,e321a28f,1f491ec9,00000000,001d,ffe5,7,007c,1966053,0,0
508,508,0,e321a290,1f491ec9,00000000,001d,ffe5,8,007d,1966053,0,0
509,509,0,e321a291,1f491ec9,00000000,001d,ffe5,9,007e,1966053,0,0
510,510,0,e321a292,1f491ec9,00000000,001d,ffe5,a,007f,1966053,0,0
511,511,0,e321a293,1f491ec9,00000000,001d,ffe5,b,0080,1966053,0,0
512,512,1,e321a294,1f491eca,00000000,0028,fffb,c,0081,2686971,0,1
513,513,0,e321a295,1f491eca,00000000,0028,fffb,0,0000,2686971,0,0
514,514,0,e321a296,1f491eca,00000000,0028,fffb,1,0001,2686971,0,0
515,515,0,e321a296,1f491eca,00000000,0028,fffb,1,0001,2686971,0,0
516,516,0,e321a297,1f491eca,00000000,0028,fffb,2,0002,2686971,0,0
517,517,0,e321a298,1f491eca,00000000,0028,fffb,3,0003,2686971,0,0
518,518,0,e321a299,1f491eca,00000000,0028,fffb,4,0004,2686971,0,0
519,519,0,e321a29a,1f491eca,00000000,0028,fffb,5,0005,2686971,0,0
520,520,0,e321a29b,1f491eca,00000000,0028,fffb,6,0006,2686971,0,0
521,521,0,e321a29c,1f491eca,00000000,0028,fffb,7,0007,2686971,0,0
522,522,0,e321a29c,1f491eca,00000000,0028,fffb,5,0007,2686971,0,0
523,523,0,e321a29d,1f491eca,00000000,0028,fffb,8,0008,2686971,0,0
524,524,0,e321a29e,1f491eca,00000000,0028,fffb,9,0009,2686971,0,0
525,525,0,e321a29f,1f491eca,00000000,0028,fffb,a,000a,2686971,0,0
526,526,0,e321a2a0,1f491eca,00000000,0028,fffb,b,000b,2686971,0,0
527,527,0,e321a2a1,1f491eca,00000000,0028,fffb,c,000c,2686971,0,0
528,528,0,e321a2a2,1f491eca,00000000,0028,fffb,0,000d,2686971,0,0
529,529,0,e321a2a3,1f491eca,00000000,0028,fffb,1,000e,2686971,0,0
530,530,0,e321a2a3,1f491eca,00000000,0028,fffb,1,000e,2686971,0,0
531,531,0,e321a2a4,1f491eca,00000000,0028,fffb,2,000f,2686971,0,0
532,532,0,e321a2a5,1f491eca,00000000,0028,fffb,3,0010,2686971,0,0
533,533,0,e321a2a6,1f491eca,00000000,0028,fffb,4,0011,2686971,0,0
534,534,0,e321a2a7,1f491eca,00000000,0028,fffb,5,0012,2686971,0,0
535,535,0,e321a2a8,1f491eca,00000000,0028,fffb,6,0013,2686971,0,0
536,536,0,e321a2a9,1f491eca,00000000,0028,fffb,7,0014,2686971,0,0
537,537,0,e321a2ab,1f491eca,00000000,0028,fffb,5,0014,2686971,0,0
538,538,0,e321a2aa,1f491eca,00000000,0028,fffb,8,0015,2686971,0,0
539,539,0,e321a2ab,1f491eca,00000000,0028,fffb,9,0016,2686971,0,0
540,540,0,e321a2ac,1f491eca,00000000,0028,fffb,a,0017,2686971,0,0
541,541,0,e321a2ad,1f491eca,00000000,0028,fffb,b,0018,2686971,0,0
542,542,0,e321a2ae,1f491eca,00000000,0028,fffb,c,0019,2686971,0,0
543,543,0,e321a2af,1f491eca,00000000,0028,fffb,0,001a,2686971,0,0
544,544,0,e321a2b0,1f491eca,00000000,0028,fffb,1,001b,2686971,0,0
545,545,0,e321a2b0,1f491eca,00000000,0028,fffb,1,001b,2686971,0,0
546,546,0,e321a2b1,1f491eca,00000000,0028,fffb,2,001c,2686971,0,0
547,547,0,e321a2b2,1f491eca,00000000,0028,fffb,3,001d,2686971,0,0
548,548,0,e321a2b3,1f491eca,00000000,0028,fffb,4,001e,2686971,0,0
549,549,0,e321a2b4,1f491eca,00000000,0028,fffb,5,001f,2686971,0,0
550,550,0,e321a2b5,1f491eca,00000000,0028,fffb,6,0020,2686971,0,0
551,551,0,e321a2b6,1f491eca,00000000,0028,fffb,7,0021,2686971,0,0
552,552,0,e321a2b6,1f491eca,00000000,0028,fffb,7,0021,2686971,0,0
553,553,0,e321a2b7,1f491eca,00000000,0028,fffb,8,0022,2686971,0,0
554,554,0,e321a2b8,1f491eca,00000000,0028,fffb,9,0023,2686971,0,0
555,555,0,e321a2b9,1f491eca,00000000,0028,fffb,a,0024,2686971,0,0
556,556,0,e321a2ba,1f491eca,00000000,0028,fffb,b,0025,2686971,0,0
557,557,0,e321a2bb,1f491eca,00000000,0028,fffb,c,0026,2686971,0,0
558,558,0,e321a2bc,1f491eca,00000000,0028,fffb,0,0027,2686971,0,0
559,559,0,e321a2bd,1f491eca,00000000,0028,fffb,1,0028,2686971,0,0
560,560,0,e321a2bd,1f491eca,00000000,0028,fffb,1,0028,2686971,0,0
561,561,0,e321a2be,1f491eca,00000000,0028,fffb,2,0029,2686971,0,0
562,562,0,e321a2bf,1f491eca,00000000,0028,fffb,3,002a,2686971,0,0
563,563,0,e321a2c0,1f491eca,00000000,0028,fffb,4,002b,2686971,0,0
564,564,0,e321a2c1,1f491eca,00000000,0028,fffb,5,002c,2686971,0,0
565,565,0,e321a2c2,1f491eca,00000000,0028,fffb,6,002d,2686971,0,0
566,566,0,e321a2c3,1f491eca,00000000,0028,fffb,7,002e,2686971,0,0
567,567,0,e321a2c3,1f491eca,00000000,0028,fffb,7,002e,2686971,0,0
568,568,0,e321a2c4,1f491eca,00000000,0028,fffb,8,002f,2686971,0,0
569,569,0,e321a2c5,1f491eca,00000000,0028,fffb,9,0030,2686971,0,0
570,570,0,e321a2c6,1f491eca,00000000,0028,fffb,a,0031,2686971,0,0
571,571,0,e321a2c7,1f491eca,00000000,0028,fffb,b,0032,2686971,0,0
572,572,0,e321a2c8,1f491eca,00000000,0028,fffb,c,0033,2686971,0,0
573,573,0,e321a2c9,1f491eca,00000000,0028,fffb,0,0034,2686971,0,0
574,574,0,e321a2ca,1f491eca,00000000,0028,fffb,1,0035,2686971,0,0
575,575,0,e321a2ca,1f491eca,00000000,0028,fffb,1,0035,2686971,0,0
576,576,0,e321a2cb,1f491eca,00000000,0028,fffb,2,0036,2686971,0,0
577,577,0,e321a2cc,1f491eca,00000000,0028,fffb,3,0037,2686971,0,0
578,578,0,e321a2cd,1f491eca,00000000,0028,fffb,4,0038,2686971,0,0
579,579,0,e321a2ce,1f491eca,00000000,0028,fffb,5,0039,2686971,0,0
580,580,0,e321a2cf,1f491eca,00000000,0028,fffb,6,003a,2686971,0,0
581,581,0,e321a2d0,1f491eca,00000000,0028,fffb,7,003b,2686971,0,0
582,582,0,e321a2d0,1f491eca,00000000,0028,fffb,7,003b,2686971,0,0
583,583,0,e321a2d1,1f491eca,00000000,0028,fffb,8,003c,2686971,0,0
584,584,0,e321a2d2,1f491eca,00000000,0028,fffb,9,003d,2686971,0,0
585,585,0,e321a2d3,1f491eca,00000000,0028,fffb,a,003e,2686971,0,0
586,586,0,e321a2d4,1f491eca,00000000,0028,fffb,b,003f,2686971,0,0
587,587,0,e321a2d5,1f491eca,00000000,0028,fffb,c,0040,2686971,0,0
588,588,0,e321a2d6,1f491eca,00000000,0028,fffb,0,0041,2686971,0,0
589,589,0,e321a2d7,1f491eca,00000000,0028,fffb,1,0042,2686971,0,0
590,590,0,e321a2d7,1f491eca,00000000,0028,fffb,1,0042,2686971,0,0
591,591,0,e321a2d8,1f491eca,00000000,0028,fffb,2,0043,2686971,0,0
592,592,0,e321a2d9,1f491eca,00000000,0028,fffb,3,0044,2686971,0,0
593,593,0,e321a2da,1f491eca,00000000,0028,fffb,4,0045,2686971,0,0
594,594,0,e321a2db,1f491eca,00000000,0028,fffb,5,0046,2686971,0,0
595,595,0,e321a2dc,1f491eca,00000000,0028,fffb,6,0047,2686971,0,0
596,596,0,e321a2dd,1f491eca,00000000,0028,fffb,7,0048,2686971,0,0
597,597,0,e321a2dd,1f491eca,00000000,0028,fffb,7,0048,2686971,0,0
598,598,0,e321a2de,1f491eca,00000000,0028,fffb,8,0049,2686971,0,0
599,599,0,e321a2df,1f491eca,00000000,0028,fffb,9,004a,2686971,0,0
600,600,0,e321a2e0,1f491eca,00000000,0028,fffb,a,004b,2686971,0,0
601,601,0,e321a2e1,1f491eca,00000000,0028,fffb,b,004c,2686971,0,0
602,602,0,e321a2e2,1f491eca,00000000,0028,fffb,c,004d,2686971,0,0
603,603,0,e321a2e3,1f491eca,00000000,0028,fffb,0,004e,2686971,0,0
604,604,0,e321a2e4,1f491eca,00000000,0028,fffb,1,004f,2686971,0,0
