offset_hz,cic_db,fir_db,total_db
209.0,-0.0003120511199882169,0.0103824012415227,0.010070350121535163
210.0,-0.00031504440331737456,0.010365476780604066,0.010050432377286153
211.0,-0.00031805197447151603,0.010346188420285904,0.010028136445814134
212.0,-0.00032107383346837576,0.01032450219641463,0.010003428362945889
213.0,-0.00032410998028718443,0.010300383957729817,0.009976273977443037
214.0,-0.00032716041494871065,0.010273799365657123,0.009946638950709314
215.0,-0.00033022513744872023,0.010244713894183853,0.009914488756734587
216.0,-0.00033330414777822773,0.010213092829645663,0.009879788681867188
217.0,-0.0003363974459524271,0.010178901270574666,0.00984250382462258
218.0,-0.0003395050319624738,0.01014210412754336,0.009802599095580336
219.0,-0.00034262690581695227,0.010102666122975536,0.009760039217159443
220.0,-0.0003457630675139096,0.010060551791031928,0.009714788723518485
221.0,-0.00034891351705724935,0.010015725477397288,0.009666811960339824
222.0,-0.00035207825444515963,0.009968151339171054,0.009616073084725174
223.0,-0.0003552572796749345,0.00991779334471908,0.009562536065044452
224.0,-0.00035845059275551103,0.00986461527348062,0.009506164680724495
225.0,-0.00036165819368046674,0.009808580715884602,0.009446922522204864
226.0,-0.0003648800824569509,0.009749653073169105,0.009384772990712066
227.0,-0.00036811625909314785,0.009687795557258072,0.009319679298164218
228.0,-0.0003713667235741672,0.009622971190627843,0.009251604467053977
229.0,-0.0003746314759112273,0.009555142806180772,0.00918051133026919
230.0,-0.0003779105161030801,0.009484273047114408,0.009106362531011195
231.0,-0.0003812038441495125,0.009410324366793846,0.009029120522645036
232.0,-0.00038451146005713223,0.009333259028627265,0.008948747568570168
233.0,-0.0003878333638239386,0.009253039105979292,0.00886520574215598
234.0,-0.0003911695554499297,0.009169626482020044,0.008778456926570595
235.0,-0.00039452003493806767,0.009082982849640845,0.008688462814703308
236.0,-0.00039788480229138484,0.008993069711330605,0.008595184909039991
237.0,-0.0004012638575033404,0.008899848379087982,0.008498584521583906
238.0,-0.0004046572005819297,0.008803279974317292,0.008398622773735195
239.0,-0.0004080648315255747,0.008703325427729294,0.00829526059620417
240.0,-0.00041148675034434056,0.008599945479254563,0.008188458728910194
241.0,-0.00041492295703871897,0.008493100677948206,0.008078177720910447
242.0,-0.0004183734515899849,0.008382751381910955,0.007964377930320007
243.0,-0.0004218382340151654,0.008268857758211177,0.007847019524196244
244.0,-0.0004253173043236431,0.008151379782798148,0.007726062478474191
245.0,-0.00042881066250269063,0.008030277240441232,0.007601466577939405
246.0,-0.0004323183085570097,0.00790550972464294,0.0074731914160860256
247.0,-0.0004358402424990877,0.007777036637589368,0.007341196395089334
248.0,-0.0004393764643086936,0.0076448171900744735,0.007205440725765593
249.0,-0.00044292697401292127,0.007508810401455892,0.007065883427442046
250.0,-0.0004464917715772151,0.007368975099594139,0.006922483328016487
251.0,-0.00045007085702881,0.0072252699207847855,0.006775199063755422
252.0,-0.0004536642303815102,0.007077653309741386,0.006623989079360739
253.0,-0.00045727189160386456,0.006926083519536625,0.006468811627932939
254.0,-0.00046089384072042647,0.006770518611555633,0.006309624770834739
255.0,-0.0004645300777191734,0.00661091645546911,0.006146386377749864
256.0,-0.00046818060264698034,0.006447234729218559,0.0059790541265708624
257.0,-0.0004718454154109579,0.006279430918951895,0.00580758550354179
258.0,-0.00047552451610730556,0.00610746231903084,0.005631937802923404
259.0,-0.00047921790468185,0.005931286032000195,0.005452068127317919
260.0,-0.00048292558116053185,0.005750858968569086,0.005267933387408256
261.0,-0.00048664754552500103,0.005566137847602217,0.005079490302077354
262.0,-0.0004903837977965174,0.005377079196123027,0.004886695398327361
263.0,-0.0004941343379800166,0.005183639349276683,0.004689505011297435
264.0,-0.0004978991660592888,0.004985774450387791,0.004487875284328078
265.0,-0.0005016782820432683,0.004783440450912342,0.004281762168869589
266.0,-0.000505471685920708,0.004576593110459272,0.004071121424539137
267.0,-0.000509279377715149,0.004365187996821832,0.003855908619106701
268.0,-0.0005131013574154852,0.004149180485982125,0.0036360791285659777
269.0,-0.000516937625021289,0.003928525762119624,0.0034115881370974455
270.0,-0.0005207881805543845,0.0037031788176660357,0.003182390637112486
271.0,-0.0005246530239913398,0.0034730944533101064,0.0029484414293187602
272.0,-0.0005285321553386896,0.0032382272780294317,0.002709695122691147
273.0,-0.0005324255746030393,0.002998531709151185,0.002466106134548693
274.0,-0.0005363332817901001,0.0027539619723742463,0.002217628690583334
275.0,-0.0005402552768767224,0.0025044721018182507,0.001964216824940598
276.0,-0.0005441915599189063,0.0022500159400763884,0.0017058243801575095
277.0,-0.0005481421308492817,0.0019905471382835006,0.0014424050074339483
278.0,-0.0005521069897133813,0.0017260191561357986,0.0011739121664217681
279.0,-0.0005560861365076253,0.0014563852620048698,0.0009002991254977134
280.0,-0.0005600795712294685,0.00118159853295504,0.0006215189617256472
281.0,-0.0005640872938880088,0.0009016118548568883,0.0003375245609689236
282.0,-0.0005681093044683049,0.0006163779224368335,4.82686179677544e-05
283.0,-0.0005721456029651301,0.00032584923936303337,-0.0002462963636020752
284.0,-0.0005761961894196186,2.9978118332854058e-05,-0.0005462180710862867
285.0,-0.0005802610637881088,-0.0002712833188448702,-0.0008515443826331006
286.0,-0.0005843402261099474,-0.0005779831411409982,-0.0011623233672514255
287.0,-0.0005884336763676525,-0.000890169608243021,-0.0014786032846110515
288.0,-0.0005925414145515275,-0.0012078911704047274,-0.001800432584956159
289.0,-0.0005966634406847359,-0.0015311964683928272,-0.002127859909077226
290.0,-0.0006007997547673662,-0.0018601343333453952,-0.0024609340881127685
291.0,-0.0006049503567889692,-0.0021947537866482537,-0.002799704143437498
292.0,-0.0006091152467623113,-0.0025351040398592295,-0.003144219286621513
293.0,-0.000613294424668405,-0.0028812344945452805,-0.00349452891921362
294.0,-0.0006174878905346234,-0.003233194742169492,-0.003850682632703779
295.0,-0.0006216956443556213,-0.0035910345639691304,-0.004212730208325168
296.0,-0.0006259176861213017,-0.0039548039308016395,-0.004580721616922577
297.0,-0.0006301540158457483,-0.004324553003020346,-0.004954707018865962
298.0,-0.0006344046335228627,-0.004700332130319125,-0.005334736763842268
299.0,-0.0006386695391485459,-0.005082191851598171,-0.005720861390746501
300.0,-0.0006429487327486655,-0.005470182894789127,-0.006113131627537969
301.0,-0.000647242214305762,-0.005864356176720681,-0.006511598391026007
302.0,-0.0006515499838323426,-0.006264762802943592,-0.006916312786776291
303.0,-0.0006558720413139817,-0.006671454067567287,-0.007327326108881081
304.0,-0.0006602083867700784,-0.007084481453094553,-0.007744689839864587
305.0,-0.0006645590201738112,-0.007503896630246627,-0.008168455650420473
306.0,-0.000668923941574616,-0.00792975145777197,-0.008598675399346339
307.0,-0.0006733031509284532,-0.008362097982274448,-0.009035401133203221
308.0,-0.0006776966482723631,-0.008800988438031059,-0.009478685086303442
309.0,-0.0006821044335740191,-0.009246475246788576,-0.009928579680362705
310.0,-0.0006865265068599944,-0.009698611017577796,-0.010385137524438133
311.0,-0.0006909628681202848,-0.010157448546498084,-0.01084841141461846
