candidate_key,selected,mode,mode_order,source,role,fs_hz,target_rbw_hz,total_decimation,fir_taps,design_method,window,beta,cutoff_hz,actual_enbw_hz,enbw_over_rbw,correction_db,passband_flatness_db,passband_flatness_0p45_db,att_2x_db,att_5x_db,observe_points,skip_points,accum_target,nyquist_hz,freq_2x_hz,freq_5x_hz,status,strict_pass,acceptable_pass,note
30K__recalc_scan__kaiser__256t__16650__4,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,256,windowed_sinc,kaiser,4,16650,32350.2897115719,1.07834299038573,0.327569196072707,0.0327334221127571,0.0425127427884144,-75.0098702900218,-88.0658338035655,256,128,640,162500,60000,150000,FAIL,0,0,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__256t__16800__4,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,256,windowed_sinc,kaiser,4,16800,32660.4790815575,1.08868263605192,0.369012961938718,0.0305381239122614,0.0346342139203101,-71.9154217933142,-83.0644898512774,256,128,640,162500,60000,150000,FAIL,0,0,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__256t__15000__5,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,256,windowed_sinc,kaiser,5,15000,29040.1347013049,0.968004490043495,-0.141226282323182,0.0107221663402742,0.35210460868953,-89.0395715875944,-93.6457121454084,256,128,640,162500,60000,150000,PASS_ACCEPTABLE,0,1,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__256t__15150__5,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,256,windowed_sinc,kaiser,5,15150,29349.1681643783,0.978305605479276,-0.0952545805391282,0.0129468452672488,0.206700488285462,-102.471139969007,-103.468183663967,256,128,640,162500,60000,150000,PASS_ACCEPTABLE,0,1,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__256t__15300__5,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,256,windowed_sinc,kaiser,5,15300,29654.1437124006,0.988471457080019,-0.0503586677683003,0.0147120926820165,0.104944323631777,-86.110434405191,-101.625239175794,256,128,640,162500,60000,150000,PASS_ACCEPTABLE,0,1,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__256t__15450__5,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,256,windowed_sinc,kaiser,5,15450,29954.3672008838,0.998478906696127,-0.00661105357362967,0.0153903035158361,0.0388698518761396,-81.4377878407644,-93.084740330124,256,128,640,162500,60000,150000,PASS_STRICT,1,1,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__256t__15600__5,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,256,windowed_sinc,kaiser,5,15600,30249.8076076395,1.00832692025465,0.0360136211324787,0.014715025471313,0.0218119228789631,-79.3003307178418,-89.6237515215912,256,128,640,162500,60000,150000,PASS_ACCEPTABLE,0,1,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__256t__15750__5,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,256,windowed_sinc,kaiser,5,15750,30541.1003400563,1.01803667800188,0.0776342511947473,0.0127965991436101,0.0212245660718376,-78.6286959930526,-88.0972838134796,256,128,640,162500,60000,150000,PASS_ACCEPTABLE,0,1,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__256t__15900__5,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,256,windowed_sinc,kaiser,5,15900,30829.4568097181,1.02764856032394,0.118446181540958,0.010102215715084,0.019597805469456,-79.2013921385544,-87.886055938969,256,128,640,162500,60000,150000,PASS_ACCEPTABLE,0,1,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__256t__16050__5,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,256,windowed_sinc,kaiser,5,16050,31116.49397378,1.03721646579267,0.158694025690973,0.00738519638068899,0.0141447500387738,-81.2139474573412,-88.9228201310488,256,128,640,162500,60000,150000,PASS_ACCEPTABLE,0,1,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__256t__16200__5,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,256,windowed_sinc,kaiser,5,16200,31404.0087094179,1.04680029031393,0.19863834412743,0.00803597732379298,0.0130128017442342,-85.6513191539467,-91.5770096803582,256,128,640,162500,60000,150000,PASS_ACCEPTABLE,0,1,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__256t__16350__5,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,256,windowed_sinc,kaiser,5,16350,31693.7289798213,1.05645763266071,0.238520851359814,0.0102947345667212,0.0144562295493335,-99.9588163560104,-97.4930199033594,256,128,640,162500,60000,150000,FAIL,0,0,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__256t__16500__5,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,256,windowed_sinc,kaiser,5,16500,31987.0760824118,1.06623586941373,0.278532886057698,0.0121966998497383,0.0160517618507861,-89.468962421428,-116.449416117155,256,128,640,162500,60000,150000,FAIL,0,0,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__256t__16650__5,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,256,windowed_sinc,kaiser,5,16650,32284.9699793599,1.07616566597866,0.318791321874611,0.013117211294494,0.0172542608923528,-82.7584835166662,-95.8333527922761,256,128,640,162500,60000,150000,FAIL,0,0,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__256t__16800__5,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,256,windowed_sinc,kaiser,5,16800,32587.7034929545,1.08625678309848,0.359325014042892,0.0127742293936209,0.0173629102927223,-79.8242820137095,-90.8698045747498,256,128,640,162500,60000,150000,FAIL,0,0,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__256t__15000__6,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,256,windowed_sinc,kaiser,6,15000,28923.4777054356,0.964115923514521,-0.158707441927431,0.00408417256293433,0.533442910695595,-98.2993394287002,-101.797383563876,256,128,640,162500,60000,150000,PASS_ACCEPTABLE,0,1,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__256t__15150__6,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,256,windowed_sinc,kaiser,6,15150,29227.6036906417,0.974253456354722,-0.113280447879067,0.00453285144835361,0.362772247894249,-107.492619756765,-111.761149082322,256,128,640,162500,60000,150000,PASS_ACCEPTABLE,0,1,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__256t__15300__6,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,256,windowed_sinc,kaiser,6,15300,29530.299373075,0.984343312435832,-0.0685340492981462,0.00530635448096081,0.233876427273043,-93.9453880695574,-109.570044434185,256,128,640,162500,60000,150000,PASS_ACCEPTABLE,0,1,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__256t__15450__6,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,256,windowed_sinc,kaiser,6,15450,29831.1867139446,0.994372890464819,-0.0245072435235785,0.00583165351711535,0.140239559213693,-89.5748896135627,-101.133556957021,256,128,640,162500,60000,150000,PASS_STRICT,1,1,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__256t__15600__6,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,256,windowed_sinc,kaiser,6,15600,30130.1414752569,1.00433804917523,0.0187991617636846,0.00589594444099422,0.0755567562265274,-87.5805561894271,-97.6985699309057,256,128,640,162500,60000,150000,PASS_STRICT,1,1,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__256t__15750__6,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,256,windowed_sinc,kaiser,6,15750,30427.3103360537,1.01424367786846,0.0614230927712785,0.00543364655353375,0.0338504734160828,-87.0158253290623,-96.1864338884718,256,128,640,162500,60000,150000,PASS_ACCEPTABLE,0,1,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__256t__15900__6,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,256,windowed_sinc,kaiser,6,15900,30723.0898754782,1.02410299584927,0.103436366003676,0.00453016987300714,0.00959821830426894,-87.6980061857742,-95.9868383084734,256,128,640,162500,60000,150000,PASS_ACCEPTABLE,0,1,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__256t__16050__6,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,256,windowed_sinc,kaiser,6,16050,31018.0705608274,1.03393568536091,0.144935248685965,0.00340521626654388,0.00679298941179028,-89.8639095468825,-97.0367347410403,256,128,640,162500,60000,150000,PASS_ACCEPTABLE,0,1,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__256t__16200__6,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,256,windowed_sinc,kaiser,6,16200,31312.9538116107,1.04376512705369,0.186027826697077,0.00280917070698918,0.00590261698828127,-94.6392031068083,-99.7120562707602,256,128,640,162500,60000,150000,PASS_ACCEPTABLE,0,1,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__256t__16350__6,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,256,windowed_sinc,kaiser,6,16350,31608.4539052615,1.05361513017538,0.226819985753096,0.00357995598316885,0.00531172683073023,-112.648514939462,-105.687409665404,256,128,640,162500,60000,150000,FAIL,0,0,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__256t__16500__6,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,256,windowed_sinc,kaiser,6,16500,31905.1984601831,1.06350661533944,0.267401956928875,0.00440345966817295,0.0057620051934394,-96.91846250396,-123.644042957098,256,128,640,162500,60000,150000,FAIL,0,0,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__256t__16650__6,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,256,windowed_sinc,kaiser,6,16650,32203.641271928,1.07345470906427,0.307837255133843,0.00498041345790822,0.00624093987610628,-90.771714925559,-103.845354954772,256,128,640,162500,60000,150000,FAIL,0,0,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__256t__16800__6,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,256,windowed_sinc,kaiser,6,16800,32503.9994568464,1.08346664856155,0.348155473414754,0.00511317061067814,0.0065562815127557,-88.0340988480489,-98.9275334100639,256,128,640,162500,60000,150000,FAIL,0,0,"30K@325kSPS recalc scan"
30K__recalc_scan__hamming__320t__15000__NaN,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,320,windowed_sinc,hamming,NaN,15000,29161.1948717462,0.972039829058207,-0.123159396150699,0.0187103770185391,0.106700359913813,-114.816405983946,-80.9558802915692,256,128,704,162500,60000,150000,PASS_ACCEPTABLE,0,1,"30K@325kSPS recalc scan"
30K__recalc_scan__hamming__320t__15150__NaN,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,320,windowed_sinc,hamming,NaN,15150,29447.1311476384,0.981571038254613,-0.0807826416834337,0.0224632860241413,0.0417290106993348,-86.6853112982126,-88.8890037358319,256,128,704,162500,60000,150000,PASS_ACCEPTABLE,0,1,"30K@325kSPS recalc scan"
30K__recalc_scan__hamming__320t__15300__NaN,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,320,windowed_sinc,hamming,NaN,15300,29745.7702083415,0.991525673611383,-0.0369603610981288,0.0226333575753138,0.0226334754649968,-81.8006415227903,-91.9364743146276,256,128,704,162500,60000,150000,PASS_STRICT,1,1,"30K@325kSPS recalc scan"
30K__recalc_scan__hamming__320t__15450__NaN,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,320,windowed_sinc,hamming,NaN,15450,30057.4279833051,1.00191426611017,0.00830560505011347,0.0192266977852173,0.019225687522049,-80.0858893217225,-81.8047179792511,256,128,704,162500,60000,150000,PASS_ACCEPTABLE,0,1,"30K@325kSPS recalc scan"
30K__recalc_scan__hamming__320t__15600__NaN,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,320,windowed_sinc,hamming,NaN,15600,30379.6815983698,1.01265605327899,0.0546196310217903,0.013585949014344,0.0137638266620786,-80.4018671998242,-78.411554957583,256,128,704,162500,60000,150000,BORDERLINE_5X_NEAR_NYQUIST,0,0,"30K@325kSPS recalc scan"
30K__recalc_scan__hamming__320t__15750__NaN,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,320,windowed_sinc,hamming,NaN,15750,30707.858533871,1.02359528446237,0.101282764954417,0.00845284757610428,0.0152530865615869,-82.9551797132515,-77.4863032572368,256,128,704,162500,60000,150000,BORDERLINE_5X_NEAR_NYQUIST,0,0,"30K@325kSPS recalc scan"
30K__recalc_scan__hamming__320t__15900__NaN,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,320,windowed_sinc,hamming,NaN,15900,31036.0044001996,1.03453348000665,0.14744550049471,0.0135530502130631,0.0158588281109932,-90.1527828695903,-78.5015391997959,256,128,704,162500,60000,150000,BORDERLINE_5X_NEAR_NYQUIST,0,0,"30K@325kSPS recalc scan"
30K__recalc_scan__hamming__320t__16050__NaN,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,320,windowed_sinc,hamming,NaN,16050,31358.1396822594,1.04527132274198,0.192290355907646,0.0189461366655015,0.0189471882092177,-95.7661272724803,-82.0544528060167,256,128,704,162500,60000,150000,PASS_ACCEPTABLE,0,1,"30K@325kSPS recalc scan"
30K__recalc_scan__hamming__320t__16200__NaN,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,320,windowed_sinc,hamming,NaN,16200,31669.541546405,1.05565138488017,0.235205217779957,0.0218227264369832,0.0218233594323583,-84.3376132212278,-93.0335781016516,256,128,704,162500,60000,150000,FAIL,0,0,"30K@325kSPS recalc scan"
30K__recalc_scan__hamming__320t__16350__NaN,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,320,windowed_sinc,hamming,NaN,16350,31967.7668672761,1.0655922289092,0.275910446395163,0.0211771125729129,0.0211773412574467,-80.6812476008676,-88.1591279339381,256,128,704,162500,60000,150000,FAIL,0,0,"30K@325kSPS recalc scan"
30K__recalc_scan__hamming__320t__16500__NaN,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,320,windowed_sinc,hamming,NaN,16500,32253.1827420507,1.07510609140169,0.314513225185282,0.0172919312469534,0.0172918558876628,-79.6158361131041,-80.703412361761,256,128,704,162500,60000,150000,FAIL,0,0,"30K@325kSPS recalc scan"
30K__recalc_scan__hamming__320t__16650__NaN,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,320,windowed_sinc,hamming,NaN,16650,32528.8838413567,1.08429612804522,0.351479069373516,0.0117674071441761,0.0117674071441761,-80.5334334610313,-78.0032089180866,256,128,704,162500,60000,150000,FAIL,0,0,"30K@325kSPS recalc scan"
30K__recalc_scan__hamming__320t__16800__NaN,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,320,windowed_sinc,hamming,NaN,16800,32800.0206946256,1.09333402315419,0.387528630029575,0.00829989921447117,0.00978836238007978,-84.0063650531062,-77.532061593057,256,128,704,162500,60000,150000,FAIL,0,0,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__320t__15000__4,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,320,windowed_sinc,kaiser,4,15000,29266.9095074646,0.97556365024882,-0.107443899803417,0.022580285891335,0.037698835067561,-97.6072824514461,-80.3197187398995,256,128,704,162500,60000,150000,PASS_ACCEPTABLE,0,1,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__320t__15150__4,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,320,windowed_sinc,kaiser,4,15150,29546.5340318358,0.984884467727859,-0.0661471160498588,0.0282081866608263,0.0401282191644649,-85.0918359485712,-88.3401217362338,256,128,704,162500,60000,150000,PASS_ACCEPTABLE,0,1,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__320t__15300__4,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,320,windowed_sinc,kaiser,4,15300,29839.4400652133,0.994648002173777,-0.0233058534495847,0.0308721000486403,0.0434624081368305,-81.2524545566853,-91.0859679581979,256,128,704,162500,60000,150000,PASS_STRICT,1,1,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__320t__15450__4,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,320,windowed_sinc,kaiser,4,15450,30147.1408206018,1.00490469402006,0.0212487486706449,0.0293364769644049,0.0431764290956159,-80.0788427535558,-81.0874435818726,256,128,704,162500,60000,150000,PASS_ACCEPTABLE,0,1,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__320t__15600__4,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,320,windowed_sinc,kaiser,4,15600,30468.0225281569,1.01560075093856,0.0672301332058355,0.0241264990017513,0.0389373359193491,-80.89180218746,-77.7229196730427,256,128,704,162500,60000,150000,BORDERLINE_5X_NEAR_NYQUIST,0,0,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__320t__15750__4,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,320,windowed_sinc,kaiser,4,15750,30797.6698236666,1.02658899412222,0.11396603955905,0.0174186066650615,0.0323067598152709,-84.2051541549629,-76.8151031163781,256,128,704,162500,60000,150000,BORDERLINE_5X_NEAR_NYQUIST,0,0,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__320t__15900__4,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,320,windowed_sinc,kaiser,4,15900,31129.7816597624,1.03765938865875,0.160548198885541,0.0148207507153863,0.0260916848942301,-94.3482995116223,-77.8480260832323,256,128,704,162500,60000,150000,BORDERLINE_5X_NEAR_NYQUIST,0,0,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__320t__16050__4,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,320,windowed_sinc,kaiser,4,16050,31457.5024258134,1.04858341419378,0.206029840461328,0.0207673005162876,0.0282635254944425,-91.0307652788983,-81.4316427583552,256,128,704,162500,60000,150000,PASS_ACCEPTABLE,0,1,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__320t__16200__4,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,320,windowed_sinc,kaiser,4,16200,31774.8936270151,1.0591631209005,0.249628506188085,0.0255088089870995,0.0329910662026064,-83.1096837132767,-92.5809615831652,256,128,704,162500,60000,150000,FAIL,0,0,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__320t__16350__4,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,320,windowed_sinc,kaiser,4,16350,32078.2235137785,1.06927411712595,0.290890544084848,0.0268416784308607,0.0349011428457436,-80.2556083336001,-87.3634639721932,256,128,704,162500,60000,150000,FAIL,0,0,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__320t__16500__4,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,320,windowed_sinc,kaiser,4,16500,32366.7802442303,1.07889267480768,0.32978244444662,0.0242061718341236,0.0329163790509836,-79.6981424715473,-79.9890271047509,256,128,704,162500,60000,150000,FAIL,0,0,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__320t__16650__4,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,320,windowed_sinc,kaiser,4,16650,32643.0210967084,1.08810070322361,0.366690909783761,0.0185960833261072,0.0276863072632657,-81.1557101344503,-77.314504800124,256,128,704,162500,60000,150000,FAIL,0,0,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__320t__16800__4,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,320,windowed_sinc,kaiser,4,16800,32912.0286171785,1.09706762057262,0.402333972524407,0.0124739370214795,0.0213988695112055,-85.6276182378922,-76.8618451890448,256,128,704,162500,60000,150000,FAIL,0,0,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__320t__15000__5,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,320,windowed_sinc,kaiser,5,15000,29201.7688625187,0.973392295417291,-0.117120956012428,0.00835059781110094,0.0763952002907892,-102.089192476604,-88.0943760698622,256,128,704,162500,60000,150000,PASS_ACCEPTABLE,0,1,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__320t__15150__5,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,320,windowed_sinc,kaiser,5,15150,29492.4602735473,0.983082009118243,-0.0741025162674336,0.010702520991724,0.0178978975843489,-92.4289863807803,-96.1625912672969,256,128,704,162500,60000,150000,PASS_ACCEPTABLE,0,1,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__320t__15300__5,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,320,windowed_sinc,kaiser,5,15300,29788.3079543708,0.992943598479028,-0.0307541974731677,0.0122379024153942,0.0163682639902994,-89.1235767508502,-98.7383868081535,256,128,704,162500,60000,150000,PASS_STRICT,1,1,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__320t__15450__5,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,320,windowed_sinc,kaiser,5,15450,30090.2008579255,1.00300669526418,0.0130383202997428,0.0121747652660948,0.0169121251827639,-88.2690948890672,-88.8140581274093,256,128,704,162500,60000,150000,PASS_ACCEPTABLE,0,1,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__320t__15600__5,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,320,windowed_sinc,kaiser,5,15600,30397.7385140603,1.01325795046868,0.0572002009310725,0.0104606672998271,0.0159120399396948,-89.4061572892476,-85.4674337795035,256,128,704,162500,60000,150000,PASS_ACCEPTABLE,0,1,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__320t__15750__5,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,320,windowed_sinc,kaiser,5,15750,30709.314550681,1.02364381835603,0.101488681324232,0.00774026183045985,0.013552629631091,-93.2795538726546,-84.5721276965051,256,128,704,162500,60000,150000,PASS_ACCEPTABLE,0,1,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__320t__15900__5,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,320,windowed_sinc,kaiser,5,15900,31022.4564305417,1.03408188101806,0.145549285706859,0.00551797830401509,0.0107196126988166,-106.766092297089,-85.6180011768634,256,128,704,162500,60000,150000,PASS_ACCEPTABLE,0,1,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__320t__16050__5,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,320,windowed_sinc,kaiser,5,16050,31334.3519412503,1.04447839804168,0.188994623074117,0.00774601028372981,0.0105927897106055,-97.2272132576698,-89.2216325679015,256,128,704,162500,60000,150000,PASS_ACCEPTABLE,0,1,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__320t__16200__5,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,320,windowed_sinc,kaiser,5,16200,31642.451769943,1.05474839233143,0.231488720940998,0.00989378712035898,0.0125311612918392,-90.6354761397967,-100.470976221571,256,128,704,162500,60000,150000,FAIL,0,0,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__320t__16350__5,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,320,windowed_sinc,kaiser,5,16350,31945.0183771431,1.06483394590477,0.272818875869547,0.0108753752750549,0.0137551047097646,-88.2103209834313,-95.0587615502162,256,128,704,162500,60000,150000,FAIL,0,0,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__320t__16500__5,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,320,windowed_sinc,kaiser,5,16500,32241.5007942281,1.07471669314094,0.312939946504139,0.0102405039728472,0.0135338828119073,-87.9572519950899,-87.7286079929566,256,128,704,162500,60000,150000,FAIL,0,0,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__320t__16650__5,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,320,windowed_sinc,kaiser,5,16650,32532.6525981116,1.08442175327039,0.351982208510303,0.00819785569624421,0.0118074813576642,-89.7709788169399,-85.0665144240009,256,128,704,162500,60000,150000,FAIL,0,0,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__320t__16800__5,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,320,windowed_sinc,kaiser,5,16800,32820.3677856567,1.09401225952189,0.390221887367862,0.00557223679975237,0.00921405584642215,-95.0127067128384,-84.6216254275163,256,128,704,162500,60000,150000,FAIL,0,0,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__320t__15000__6,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,320,windowed_sinc,kaiser,6,15000,29129.9518297753,0.970998394325843,-0.127814882547169,0.00410284419128266,0.185509215020789,-107.268362734965,-96.1117541753019,256,128,704,162500,60000,150000,PASS_ACCEPTABLE,0,1,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__320t__15150__6,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,320,windowed_sinc,kaiser,6,15150,29425.8137724867,0.980860459082891,-0.0839277260049984,0.00385583209012501,0.0927449452574153,-99.9595244535977,-104.241353677461,256,128,704,162500,60000,150000,PASS_ACCEPTABLE,0,1,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__320t__15300__6,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,320,windowed_sinc,kaiser,6,15300,29723.5620246277,0.990785400820922,-0.0402040134904478,0.00460980168493483,0.0372804460025208,-97.2880650814661,-106.60674488962,256,128,704,162500,60000,150000,PASS_STRICT,1,1,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__320t__15450__6,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,320,windowed_sinc,kaiser,6,15450,30023.6811095242,1.00078937031747,0.00342683938579267,0.00484700851777438,0.00827369866583332,-96.8554921551528,-96.7723539543817,256,128,704,162500,60000,150000,PASS_STRICT,1,1,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__320t__15600__6,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,320,windowed_sinc,kaiser,6,15600,30326.1460914697,1.01087153638232,0.0469596806859583,0.00441031115239788,0.00623096617699889,-98.4593721769333,-93.4462095019919,256,128,704,162500,60000,150000,PASS_ACCEPTABLE,0,1,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__320t__15750__6,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,320,windowed_sinc,kaiser,6,15750,30630.4279647972,1.02101426549324,0.0903181004157708,0.00343271120770425,0.00558274564755069,-103.252328379188,-92.564283330503,256,128,704,162500,60000,150000,PASS_ACCEPTABLE,0,1,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__320t__15900__6,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,320,windowed_sinc,kaiser,6,15900,30935.6070078673,1.03118690026224,0.133373872972885,0.00230574720447753,0.00452458767676192,-132.741195703129,-93.6241001999619,256,128,704,162500,60000,150000,PASS_ACCEPTABLE,0,1,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__320t__16050__6,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,320,windowed_sinc,kaiser,6,16050,31240.570130413,1.04135233768043,0.175976962933139,0.00275326323314724,0.00391070651236054,-103.64163462424,-97.2509893124721,256,128,704,162500,60000,150000,PASS_ACCEPTABLE,0,1,"30K@325kSPS recalc scan"
