offset_hz,decimator_mag_db,post_10k_fir_mag_db,combined_mag_db
106750.0,-66.01836250946792,-83.83886620169002,-149.85722871115794
107000.0,-65.95356935949864,-82.38251720637777,-148.3360865658764
107250.0,-65.91742736081648,-81.45094370341855,-147.36837106423502
107500.0,-65.90927072176481,-80.93838960856765,-146.84766033033245
107750.0,-65.92862938990307,-80.79549210427945,-146.72412149418253
108000.0,-65.975217123065,-81.00840434433074,-146.98362146739572
108250.0,-66.04892451226212,-81.59369370154033,-147.64261821380242
108500.0,-66.14981657236746,-82.60448620256554,-148.754302774933
108750.0,-66.27813477129345,-84.15336676245845,-150.4315015337519
109000.0,-66.43430361064004,-86.47795564045964,-152.91225925109967
109250.0,-66.61894212403004,-90.16602328953726,-156.7849654135673
109500.0,-66.83288094765143,-97.43883128902858,-164.27171223668
109750.0,-67.07718597109942,-106.68512755894533,-173.76231353004476
110000.0,-67.35319003541427,-92.98456152971555,-160.3377515651298
110250.0,-67.66253476583768,-88.12586920791759,-155.78840397375527
110500.0,-68.00722549625637,-85.28977876783097,-153.29700426408732
110750.0,-68.38970349303005,-83.4429706407819,-151.83267413381196
111000.0,-68.81294153061104,-82.22701072894867,-151.03995225955973
111250.0,-69.28057166084758,-81.48145393039101,-150.7620255912386
111500.0,-69.79705834222794,-81.12863617287124,-150.92569451509917
111750.0,-70.36793698520964,-81.13567397218665,-151.5036109573963
112000.0,-71.0001492849979,-81.50158255997991,-152.5017318449778
112250.0,-71.70252593785989,-82.25691931243946,-153.95944525029935
112500.0,-72.48650130108517,-83.47564354005445,-155.96214484113963
112750.0,-73.36720733912819,-85.31061764779832,-158.6778249869265
113000.0,-74.36521661369986,-88.10002829180681,-162.46524490550667
113250.0,-75.5094585433645,-92.79481494928478,-168.30427349264932
113500.0,-76.84240527672756,-104.9868548042702,-181.82926008099776
113750.0,-78.43004329566259,-98.55225054383176,-176.98229383949436
114000.0,-80.38315531987932,-90.83972662937964,-171.22288194925898
114250.0,-82.90995756661812,-87.05776750024107,-169.96772506685917
114500.0,-86.47974797394438,-84.70506983653146,-171.18481781047586
114750.0,-92.60282706749459,-83.15147168144475,-175.75429874893933
115000.0,-128.5977692067595,-82.14644992717508,-210.74421913393454
115250.0,-92.42260663842663,-81.57194796845843,-173.99455460688503
115500.0,-86.52802145203886,-81.37184810192312,-167.899869553962
115750.0,-83.09579743800239,-81.52742717972295,-164.62322461772533
116000.0,-80.68372653361259,-82.05038117793066,-162.73410771154323
116250.0,-78.83609245755386,-82.98711399905574,-161.82320645660957
116500.0,-77.34917631605278,-84.43806904064704,-161.78724535669983
116750.0,-76.11409649975072,-86.61288178445304,-162.72697828420374
117000.0,-75.06579318802747,-90.01126286266405,-165.07705605069157
117250.0,-74.16228684558311,-96.33803999813938,-170.50032684372246
117500.0,-73.37492260610577,-115.68195840524939,-189.0568810113552
117750.0,-72.6832824021316,-94.7049170889472,-167.38819949107878
118000.0,-72.07231753109805,-89.28415329250993,-161.356470823608
118250.0,-71.53063177324034,-86.22641215296908,-157.75704392620943
118500.0,-71.0494021719484,-84.25263698685686,-155.30203915880526
118750.0,-70.62167300446154,-82.94827015266947,-153.569943157131
119000.0,-70.24187823848267,-82.13259141345104,-152.3744696519337
119250.0,-69.90550930550552,-81.718286534742,-151.6237958402475
119500.0,-69.60887836096448,-81.6665679652946,-151.27544632625907
119750.0,-69.34894609617608,-81.97159384454211,-151.3205399407182
120000.0,-69.12319429843487,-82.6583448685848,-151.78153916701967
120250.0,-68.9295301390966,-83.79211320946811,-152.72164334856473
120500.0,-68.76621342813537,-85.5084450149392,-154.27465844307457
120750.0,-68.63180081984062,-88.10077478575272,-156.73257560559333
121000.0,-68.5251027683775,-92.349107619966,-160.8742103883435
121250.0,-68.44515025789376,-101.94754663402938,-170.39269689192312
121500.0,-68.39116917899054,-101.50768932314328,-169.89885850213383
121750.0,-68.36256082086317,-92.25191728715755,-160.6144781080207
122000.0,-68.3588873816761,-88.10181099873341,-156.46069838040953
122250.0,-68.37986172143583,-85.57290905691177,-153.9527707783476
122500.0,-68.42534083019478,-83.90854802461118,-152.33388885480596
122750.0,-68.49532268530558,-82.82172257081467,-151.31704525612025
123000.0,-68.58994634365108,-82.17943853675249,-150.76938488040355
123250.0,-68.70949527400282,-81.91770273332776,-150.62719800733058
123500.0,-68.85440409412547,-82.01238223364587,-150.86678632777134
123750.0,-69.0252690513159,-82.47006832310666,-151.49533737442258
124000.0,-69.22286278779634,-83.33047423530019,-152.55333702309653
124250.0,-69.44815418533224,-84.68245293757244,-154.13060712290468
124500.0,-69.70233441120257,-86.71002198350928,-156.41235639471185
124750.0,-69.98685072955652,-89.83713621691471,-159.82398694647122
125000.0,-70.3034502534434,-95.38659729782766,-165.69004755127108
125250.0,-70.65423668022896,-118.66487726531538,-189.31911394554436
125500.0,-71.04174431028956,-96.67506159982211,-167.7168059101117
125750.0,-71.46903551209516,-90.50350159404505,-161.9725371061402
126000.0,-71.93983062148344,-87.17903012062074,-159.11886074210418
126250.0,-72.45868365104248,-85.05917245221264,-157.5178561032551
126500.0,-73.03122418774144,-83.65586654336668,-156.68709073110813
126750.0,-73.66449737219969,-82.76329663676565,-156.42779400896532
127000.0,-74.36745344559714,-82.28269142492373,-156.65014487052088
127250.0,-75.15167301692593,-82.16856073500809,-157.320233751934
127500.0,-76.03247839588063,-82.40984490109173,-158.44232329697238
127750.0,-77.03070675753818,-83.02586929464053,-160.05657605217868
128000.0,-78.17568226337566,-84.07355046105383,-162.2492327244295
128250.0,-79.51051366660825,-85.67237747347617,-165.18289114008442
128500.0,-81.10231231060341,-88.07625088267366,-169.17856319327709
128750.0,-83.06409277802709,-91.92659231252513,-174.9906850905522
129000.0,-85.60927984327051,-99.80284969735777,-185.41212954062829
129250.0,-89.22292972244946,-105.62810767719212,-194.85103739964157
129500.0,-95.49622713912589,-93.79707509219871,-189.29330223132462
129750.0,-121.02957612481127,-89.18411145210861,-210.21368757691988
130000.0,-94.69360688284621,-86.44877706848553,-181.1423839513317
130250.0,-88.93263700584207,-84.65930827342183,-173.59194527926388
130500.0,-85.53878797135808,-83.48231696297003,-169.0211049343281
130750.0,-83.14032083818915,-82.76672095120912,-165.90704178939828
131000.0,-81.29598554583063,-82.43938659834646,-163.7353721441771
131250.0,-79.80694055707175,-82.47020939154011,-162.27714994861188
131500.0,-78.5664088334239,-82.86047007319152,-161.4268789066154
131750.0,-77.51038727228325,-83.64329906625397,-161.15368633853723
132000.0,-76.59748435391325,-84.89665088287246,-161.49413523678572
132250.0,-75.7993973003059,-86.7814731322767,-162.5808704325826
132500.0,-75.09593035896935,-89.65746702825226,-164.75339738722158
132750.0,-74.47218055214161,-94.56312058433406,-169.03530113647565
133000.0,-73.91684944844981,-108.40376864749693,-182.3206180959467
133250.0,-73.421180293344,-99.01516075673857,-172.43634105008258
133500.0,-72.97826174499085,-91.8025699507745,-164.78083169576536
133750.0,-72.5825563743094,-88.15571478050808,-160.73827115481748
134000.0,-72.22957227735965,-85.86835482602925,-158.0979271033889
134250.0,-71.91562881169453,-84.35505354054436,-156.2706823522389
134500.0,-71.63768600745685,-83.3788643593272,-155.01655036678403
134750.0,-71.39321813838264,-82.82742811310044,-154.22064625148306
135000.0,-71.18011860835213,-82.64765851822544,-153.8277771265776
135250.0,-70.99662749983383,-82.82290387689876,-153.8195313767326
135500.0,-70.84127583466064,-83.36678635863524,-154.2080621932959
135750.0,-70.71284238412068,-84.32820766332961,-155.04105004745028
136000.0,-70.6103200722862,-85.8119498242348,-156.422269896521
136250.0,-70.53288984902808,-88.03740827908113,-158.57029812810921
136500.0,-70.47990049570939,-91.53426663977925,-162.01416713548863
136750.0,-70.45085324804255,-98.17368486367263,-168.62453811171517
137000.0,-70.44539043216706,-112.87017135119547,-183.31556178336254
137250.0,-70.46328754561289,-95.52316417491411,-165.986451720527
137500.0,-70.50444840105213,-90.31717288855448,-160.8216212896066
137750.0,-70.56890310420889,-87.33941077756036,-157.90831388176923
138000.0,-70.65680877208683,-85.40903487926919,-156.065843651356
138250.0,-70.76845302524849,-84.13318402310557,-154.90163704835405
138500.0,-70.90426041752625,-83.33881811369544,-154.2430785312217
138750.0,-71.06480211017474,-82.94218729606128,-154.00698940623602
139000.0,-71.25080926604471,-82.90659084965883,-154.15740011570355
139250.0,-71.46319084944965,-83.22778861869571,-154.69097946814537
139500.0,-71.70305678933292,-83.93246418336022,-155.63552097269314
139750.0,-71.97174782810184,-85.08840862660807,-157.06015645470993
140000.0,-72.27087387890082,-86.83599092057024,-159.10686479947105
140250.0,-72.60236341893086,-89.48079837298604,-162.0831617919169
140500.0,-72.96852745693558,-93.84765260845097,-166.81618006538653
140750.0,-73.37214309547707,-104.06199395909405,-177.43413705457112
141000.0,-73.8165639270879,-101.95687225889138,-175.77343618597928
141250.0,-74.3058679045249,-93.20658685272385,-167.51245475724875
141500.0,-74.84505866754388,-89.16569673899153,-164.0107554065354
141750.0,-75.44034494344847,-86.68600000774973,-162.12634495119818
142000.0,-76.0995370398856,-85.05069588118899,-161.15023292107458
142250.0,-76.83262434969666,-83.9839527982749,-160.81657714797157
142500.0,-77.65264267915106,-83.35724630979115,-161.00988898894224
142750.0,-78.57702517742428,-83.10885972177977,-161.68588489920404
143000.0,-79.62980105537474,-83.21613288717916,-162.84593394255393
143250.0,-80.84537287964054,-83.68693560263465,-164.5323084822752
143500.0,-82.27546349970382,-84.5625304841094,-166.83799398381322
143750.0,-84.0030797915222,-85.93431838272325,-169.93739817424546
144000.0,-86.17420467792584,-87.99177017110875,-174.1659748490346
144250.0,-89.08374667404024,-91.1744966994916,-180.25824337353185
144500.0,-93.4887642527747,-96.87982288889495,-190.36858714166965
144750.0,-102.8241626827137,-126.27596196225673,-229.10012464497044
145000.0,-103.56061664521464,-97.50570611802704,-201.06632276324166
145250.0,-93.81351963487411,-91.51664699986952,-185.33016663474365
145500.0,-89.3738407736652,-88.25209402400401,-177.6259347976692
145750.0,-86.48343296180785,-86.16286733814422,-172.6463002999521
146000.0,-84.34934379925429,-84.77882531611291,-169.1281691153672
146250.0,-82.66686865613178,-83.90010810981474,-166.56697676594655
146500.0,-81.28625008844233,-83.43058576232633,-164.7168358507687
146750.0,-80.12271361357654,-83.32624020608748,-163.44895381966398
147000.0,-79.12359493171351,-83.57706996318123,-162.70066489489471
147250.0,-78.25394114403059,-84.20344239746629,-162.4573835414969
147500.0,-77.48937734803103,-85.26370249758388,-162.7530798456149
147750.0,-76.81224012397772,-86.87995062517001,-163.6921907491477
148000.0,-76.20933238587986,-89.31231262864469,-165.52164501452455
148250.0,-75.67054661990296,-93.22320105605075,-168.89374767595373
148500.0,-75.18798237367773,-101.34224947624772,-176.53023184992546
148750.0,-74.75535940417612,-106.04213168331421,-180.7974910874903
149000.0,-74.36761519196301,-94.75096739917134,-169.11858259113438
149250.0,-74.02062155378296,-90.21981966243793,-164.2404412162209
149500.0,-73.71098056915035,-87.51812871383964,-161.22910928299
149750.0,-73.43587475066319,-85.74740746527522,-159.18328221593842
150000.0,-73.19295519737614,-84.58274051368043,-157.77569571105656
150250.0,-72.98025691538614,-83.87625685656415,-156.8565137719503
150500.0,-72.79613395036498,-83.55638294260885,-156.35251689297382
150750.0,-72.63920923312908,-83.59396519101195,-156.23317442414103
151000.0,-72.50833554378328,-83.99104647196401,-156.4993820157473
151250.0,-72.40256502522217,-84.78160576049754,-157.18417078571972
151500.0,-72.3211253893742,-86.04490006885106,-158.36602545822527
151750.0,-72.26340146488488,-87.94451252568784,-160.2079139905727
152000.0,-72.22892110127266,-90.84722853784619,-163.07614963911885
152250.0,-72.21734471591931,-95.82113427459026,-168.0384789905096
152500.0,-72.22845797758917,-110.29066336940204,-182.51912134699123
152750.0,-72.26216728403017,-99.87395742517484,-172.13612470920503
153000.0,-72.318497827135,-92.80278944063002,-165.121287267765
153250.0,-72.39759415855525,-89.19494650602917,-161.59254066458442
153500.0,-72.49972328129255,-86.92594781617223,-159.42567109746477
153750.0,-72.62528040756817,-85.42342853303754,-158.0487089406057
154000.0,-72.77479764865497,-84.45447803992074,-157.2292756885757
154250.0,-72.9489560497799,-83.90843843262434,-156.85739448240423
154500.0,-73.14860156440547,-83.73312071818987,-156.88172228259535
154750.0,-73.37476579582867,-83.91246968412288,-157.28723547995153
155000.0,-73.62869264421555,-84.46063832368989,-158.08933096790543
155250.0,-73.91187242037769,-85.42718906521138,-159.33906148558907
155500.0,-74.2260855769284,-86.91802674169095,-161.14411231861936
155750.0,-74.57345904720951,-89.15506268205272,-163.72852172926224
156000.0,-74.95653940002279,-92.67578149588081,-167.6323208959036
156250.0,-75.37838882409505,-99.39610823608336,-174.77449706017842
156500.0,-75.84271269009646,-113.17279743726723,-189.0155101273637
156750.0,-76.35403168083388,-96.48807122850252,-172.8421029093364
157000.0,-76.91791823632288,-91.33124842260273,-168.2491666589256
157250.0,-77.54132814852102,-88.3711705296557,-165.91249867817675
157500.0,-78.23307695521827,-86.44968316532999,-164.68276012054827
157750.0,-79.00454397322662,-85.1790574306885,-164.1836014039151
158000.0,-79.87074804899376,-84.38808036302893,-164.2588284120227
158250.0,-80.85205824356288,-83.99384157786336,-164.84589982142626
158500.0,-81.97704965112054,-83.96011402813028,-165.93716367925083
158750.0,-83.2875679663673,-84.28299462025583,-167.57056258662314
159000.0,-84.84843384652757,-84.98949111654775,-169.83792496307532
159250.0,-86.76805656994114,-86.14783308868581,-172.91588965862698
159500.0,-89.2490675865223,-87.89920168759556,-177.14826927411787
159750.0,-92.74396386389036,-90.55120902192839,-183.29517288581872
160000.0,-98.67915875474046,-94.93620894578898,-193.61536770052942
160250.0,-131.57185382098805,-105.25609064326623,-236.8279444642543
160500.0,-99.13302549720379,-102.87904770231448,-202.01207319951828
160750.0,-93.04573268023313,-94.2028946597715,-187.24862734000465
161000.0,-89.53340990230913,-90.17732309597162,-179.71073299828075
161250.0,-87.0686145462838,-87.70357932076173,-174.77219386704553
161500.0,-85.17864514419577,-86.07098871039055,-171.2496338545863
161750.0,-83.65413149202024,-85.00544939843401,-168.65958089045424
162000.0,-82.38377241563272,-84.37911957441855,-166.76289199005126
162250.0,-81.30129775466374,-84.13061213425098,-165.43190988891473
162500.0,-80.36405323641566,-84.23745324558405,-164.6015064819997
162750.0,-79.5429755152273,-84.70763758827604,-164.25061310350338
163000.0,-78.81738186018707,-85.58253444770918,-164.39991630789623
163250.0,-78.17204144393537,-86.95367349778971,-165.12571494172508
163500.0,-77.59542538617194,-89.01075723965303,-166.60618262582494
163750.0,-77.07860853998949,-92.19402098577243,-169.2726295257619
164000.0,-76.61455195694015,-97.90375069276092,-174.51830264970107
164250.0,-76.19761802935018,-127.65642494867832,-203.8540429780285
164500.0,-75.82323339196098,-98.50081491961467,-174.32404831157567
164750.0,-75.4876487782084,-92.51655191686226,-168.00420069507067
165000.0,-75.18776432760644,-89.2522183156012,-164.43998264320766
165250.0,-74.92100019442893,-87.1620294821594,-162.08302967658835
165500.0,-74.68519921771227,-85.77649714717563,-160.46169636488793
165750.0,-74.47855274415554,-84.89596638047983,-159.37451912463536
166000.0,-74.29954348460063,-84.4243794653816,-158.72392294998224
166250.0,-74.14690112387012,-84.31773197905729,-158.4646331029274
166500.0,-74.01956764298369,-84.56599492287162,-158.58556256585533
166750.0,-73.91667016589774,-85.18945960738228,-159.10612977328003
167000.0,-73.83749974053917,-86.2463104637289,-160.08381020426808
167250.0,-73.7814948925089,-87.85829737937193,-161.63979227188082
167500.0,-73.74822910226554,-90.28465401849944,-164.03288312076498
167750.0,-73.73740159128562,-94.18471087641036,-167.92211246769597
168000.0,-73.74883098317652,-102.26558447277186,-176.01441545594838
168250.0,-73.78245155049059,-107.12366534640515,-180.90611689689575
168500.0,-73.8383118797075,-95.75554543872656,-169.59385731843406
168750.0,-73.91657589551721,-91.21037529423913,-165.1269511897563
169000.0,-74.01752628963736,-88.50140467585094,-162.5189309654883
169250.0,-74.14157050713482,-86.72542072128331,-160.86699122841816
169500.0,-74.2892495626255,-85.55628250829203,-159.84553207091753
169750.0,-74.46125009966853,-84.84563413052709,-159.3068842301956
170000.0,-74.65842028234039,-84.52163972407924,-159.18006000641964
170250.0,-74.88179033332295,-84.55494852107594,-159.4367388543989
170500.0,-75.13259883460886,-84.94739395565553,-160.07999279026438
170750.0,-75.41232631681984,-85.73265687322503,-161.14498319004485
171000.0,-75.72273823566546,-86.98946535069462,-162.7122035863601
171250.0,-76.06594024731777,-88.88026145864762,-164.94620170596536
171500.0,-76.44444987419432,-91.76868970024623,-168.21313957444056
171750.0,-76.8612903975441,-96.70958485475299,-173.57087525229707
172000.0,-77.32011545269815,-110.88927267803913,-188.20938813073727
172250.0,-77.8253768882689,-100.93346491145994,-178.75884179972886
172500.0,-78.38255494355468,-93.79741419792403,-172.17996914147872
172750.0,-78.99848042598336,-90.16935749008482,-169.16783791606818
173000.0,-79.68179655025406,-87.88910086450528,-167.57089741475934
173250.0,-80.44363971133073,-86.37851663090984,-166.8221563422406
173500.0,-81.29867655080922,-85.40289094883293,-166.70156749964212
173750.0,-82.26674714983531,-84.85077775644012,-167.11752490627543
174000.0,-83.3755960067989,-84.66953393912048,-168.04512994591937
174250.0,-84.6656882217992,-84.84274817571247,-169.50843639751167
174500.0,-86.19937117282575,-85.38418258616716,-171.5835537589929
174750.0,-88.08014428841959,-86.34282255452592,-174.4229668429455
175000.0,-90.499317098061,-87.82349628470321,-178.3228133827642
175250.0,-93.87611945439278,-90.04560869054444,-183.92172814493722
175500.0,-99.47857453793364,-93.53877629302417,-193.0173508309578
175750.0,-119.83738639737419,-100.17364332715884,-220.01102972453305
176000.0,-101.37488708805975,-114.87792327766577,-216.2528103657255
176250.0,-94.88386038865517,-97.51855439125609,-192.40241477991128
176500.0,-91.23994255396161,-92.30786948671678,-183.54781204067837
176750.0,-88.70808708323611,-89.32562043397455,-178.0337075172107
177000.0,-86.7762992039517,-87.39066949606048,-174.16696870001218
177250.0,-85.22240031044463,-86.11006660916095,-171.33246691960557
177500.0,-83.92966839180794,-85.3107092111261,-169.24037760293402
177750.0,-82.8291444906248,-84.90877572938614,-167.73792022001092
178000.0,-81.8766885105851,-84.86746349143858,-166.74415200202367
178250.0,-81.04234866444331,-85.18237138301325,-166.22472004745657
178500.0,-80.3048778576271,-85.87990684414706,-166.18478470177416
178750.0,-79.64866906171143,-87.02733963629662,-166.67600869800805
179000.0,-79.06193247798592,-88.76391702776807,-167.82584950575398
179250.0,-78.53555581125224,-91.39227841688125,-169.9278342281335
179500.0,-78.0623618862161,-95.72615659625009,-173.7885184824662
179750.0,-77.63660828234775,-105.78027265839133,-183.41688094073908
180000.0,-77.25364020559796,-104.07458216326425,-181.32822236886224
180250.0,-76.90964365193867,-95.20347259539207,-172.11311624733074
180500.0,-76.60146612215155,-91.1321110840901,-167.73357720624162
180750.0,-76.32648399771027,-88.63585060501276,-164.96233460272305
181000.0,-76.08250287895545,-86.98852894555682,-163.07103182451226
181250.0,-75.8676816854451,-85.91163874335172,-161.77932042879684
181500.0,-75.6804742082907,-85.27554070426638,-160.95601491255707
181750.0,-75.51958370604248,-85.01789336645436,-160.53747707249684
182000.0,-75.38392741512541,-85.115553900567,-160.4994813156924
182250.0,-75.27260872455209,-85.57586771153404,-160.84847643608614
182500.0,-75.18489537913092,-86.439334731242,-161.6242301103729
182750.0,-75.12020251498397,-87.79596806901847,-162.91617058400246
183000.0,-75.07807965071139,-89.8321370463589,-164.91021669707027
183250.0,-75.05820099641308,-92.97839908442023,-168.0366000808333
183500.0,-75.06035862524173,-98.5885667453452,-173.64892537058694
183750.0,-75.08445819756805,-123.91508723794834,-198.9995454355164
184000.0,-75.13051704846487,-99.58525996315086,-174.71577701161573
184250.0,-75.19866455463763,-93.48742997268974,-168.68609452732738
184500.0,-75.28914479716799,-90.18324577332018,-165.47239057048816
184750.0,-75.40232163658982,-88.07082416409393,-163.47314580068374
185000.0,-75.53868642707442,-86.66980046101925,-162.2084868880937
185250.0,-75.69886872339603,-85.7768698322242,-161.47573855562024
185500.0,-75.88365049014814,-85.29432018673657,-161.1779706768847
185750.0,-76.09398452162851,-85.17717794032158,-161.2711624619501
186000.0,-76.33101804190395,-85.41465267928521,-161.74567072118916
186250.0,-76.59612280886891,-86.02620175123421,-162.62232456010312
186500.0,-76.8909335342495,-87.06877026482445,-163.95970379907396
186750.0,-77.21739712093539,-88.66174709821863,-165.879144219154
187000.0,-77.57783620890213,-91.05864910160327,-168.6364853105054
187250.0,-77.97503197298204,-94.89946034460658,-172.87449231758865
187500.0,-78.41233328827273,-102.75331874357435,-181.1656520318471
187750.0,-78.89380270623997,-108.65550515909563,-187.5493078653356
188000.0,-79.42441490579209,-96.7773253571734,-176.2017402629655
188250.0,-80.01033171163307,-92.15206845035138,-172.16240016198444
188500.0,-80.65929180440747,-89.40770820008929,-170.06700000449678
188750.0,-81.38117746880943,-87.60999442083008,-168.99117188963947
189000.0,-82.18886429369914,-86.42487475604001,-168.61373904973914
189250.0,-83.09954199007564,-85.70096604390942,-168.80050803398507
189500.0,-84.13685894913586,-85.3649187373108,-169.50177768644664
189750.0,-85.33459562046426,-85.38639806264035,-170.7209936831046
190000.0,-86.7433949696917,-85.7663640211794,-172.50975899087112
190250.0,-88.4442238503491,-86.53741843874377,-174.9816422890929
190500.0,-90.57871215104528,-87.77651837543627,-178.35523052648153
190750.0,-93.43055920679978,-89.64241651249323,-183.072975719293
191000.0,-97.7165645901833,-92.48876936096221,-190.20533395114552
191250.0,-106.5353699023759,-97.32891660503083,-203.86428650740672
191500.0,-108.97496607562063,-110.65906848836227,-219.63403456398288
191750.0,-98.57374871057728,-102.12262612723134,-200.69637483780863
192000.0,-94.00296687088971,-94.77252091778261,-188.77548778867234
192250.0,-91.05000320498797,-91.08247791110338,-182.13248111609136
192500.0,-88.87554010333713,-88.77024398525548,-177.64578408859256
192750.0,-87.16250700815232,-87.23846826810336,-174.40097527625568
193000.0,-85.75644288247162,-86.2465037122473,-172.00294659471894
193250.0,-84.5703923357584,-85.68036672419933,-170.25075905995772
193500.0,-83.55054051531832,-85.486016043075,-169.0365565583933
193750.0,-82.66126898649301,-85.64602368176416,-168.30729266825716
194000.0,-81.87778992987404,-86.17312751824389,-168.05091744811793
194250.0,-81.18216893063233,-87.11489317523295,-168.29706210586525
194500.0,-80.56102242969438,-88.573588067418,-169.13461049711236
194750.0,-80.00410912637761,-90.76275665713838,-170.766865783516
195000.0,-79.50342881063845,-94.19385558774982,-173.69728439838826
195250.0,-79.05262405763276,-100.6355673080897,-179.68819136572247
195500.0,-78.64657042120695,-117.88623387021127,-196.5328042914182
195750.0,-78.28108819410664,-98.58408625124781,-176.86517444535446
196000.0,-77.95273500579627,-93.2438127061759,-171.19654771197216
196250.0,-77.6586536310689,-90.2107992297934,-167.86945286086228
196500.0,-77.39645840730373,-88.24651557269773,-165.64297398000147
196750.0,-77.16414922912853,-86.9452094262073,-164.10935865533585
197000.0,-76.96004562442533,-86.12920417239374,-163.08924979681908
197250.0,-76.78273571690391,-85.71251526460664,-162.49525098151054
197500.0,-76.63103641399213,-85.65702209744025,-162.28805851143238
197750.0,-76.50396220078746,-85.95724271003095,-162.4612049108184
198000.0,-76.40070064431475,-86.6383486928546,-163.03904933716936
198250.0,-76.32059322413662,-87.76570219338254,-164.08629541751918
198500.0,-76.26312047348674,-89.47478018131574,-165.73790065480244
198750.0,-76.22789068777683,-92.05864938360631,-168.28654007138314
199000.0,-76.21463166160528,-96.29576473691158,-172.51039639851686
199250.0,-76.22318507554368,-105.86560991132498,-182.08879498686866
199500.0,-76.25350328270547,-105.47948851266844,-181.73299179537392
199750.0,-76.30564835500806,-96.19578647465272,-172.50143482966078
200000.0,-76.37979334777336,-92.03318291101162,-168.41297625878497
200250.0,-76.47622583752239,-89.49370526260203,-165.96993110012446
200500.0,-76.59535388774209,-87.81911490100434,-164.41446878874643
200750.0,-76.73771470909158,-86.72191851056553,-163.45963321965712
201000.0,-76.90398641339266,-86.06885712201496,-162.9728435354076
201250.0,-77.09500342544041,-85.79570448582884,-162.89070791126926
201500.0,-77.31177632984298,-85.87803898603232,-163.18981531587528
201750.0,-77.55551721329273,-86.32201582045369,-163.8775330337464
202000.0,-77.82767194842039,-87.16659739646217,-164.99426934488255
202250.0,-78.12996140174089,-88.4991741346985,-166.62913553643938
202500.0,-78.46443430870819,-90.50043013295793,-168.96486444166612
202750.0,-78.83353565796016,-93.58462943228974,-172.4181650902499
203000.0,-79.24019604795377,-99.02924903767945,-178.2694450856332
203250.0,-79.68794991983688,-119.9598153088861,-199.647765228723
203500.0,-80.18109433298062,-100.73159916252152,-180.91269349550214
203750.0,-80.72490589966034,-94.42635308534227,-175.1512589850026
204000.0,-81.32594317760353,-91.05223176767325,-172.37817494527678
204250.0,-81.9924780972194,-88.90194212018227,-170.8944202174017
204500.0,-82.73512840348873,-87.47526090782438,-170.21038931131312
204750.0,-83.56781483735843,-86.56230959690737,-170.13012443426578
205000.0,-84.50926594485325,-86.06243580718348,-170.57170175203674
205250.0,-85.58549527207099,-85.92897805827867,-171.51447333034966
205500.0,-86.83411799632856,-86.14985995110419,-172.98397794743272
205750.0,-88.31243615649996,-86.74317729146281,-175.05561344796277
206000.0,-90.1140924893441,-87.7639033027169,-177.87799579206097
206250.0,-92.4081996346965,-89.32773059219718,-181.7359302268937
206500.0,-95.55133033988076,-91.67933645036729,-187.23066679024808
206750.0,-100.53870343646396,-95.42928024547845,-195.9679836819424
207000.0,-113.50432274342157,-102.94625263613665,-216.45057537955822
207250.0,-105.76156804825864,-110.61672156027768,-216.3782896085363
207500.0,-98.14926717924344,-97.8050709215141,-195.95433810075752
207750.0,-94.18153422400914,-93.0476030674216,-187.22913729143073
208000.0,-91.49280046376708,-90.24658212056019,-181.73938258432727
208250.0,-89.46661895695757,-88.41492494575374,-177.88154390271131
208500.0,-87.84842819242829,-87.20539471555333,-175.0538229079816
208750.0,-86.50817539700127,-86.4616279127518,-172.96980330975305
209000.0,-85.37040678448774,-86.10781994723894,-171.47822673172666
209250.0,-84.38743855109239,-86.11207406130546,-170.49951261239787
209500.0,-83.52722033858015,-86.47400349380911,-170.0012238323893
209750.0,-82.76718236321953,-87.22459189971438,-169.9917742629339
210000.0,-82.09084184096136,-88.438191717404,-170.52903355836534
210250.0,-81.48580538777153,-90.26820190812231,-171.75400729589384
210500.0,-80.94253049904836,-93.05397879170152,-173.99650929074988
210750.0,-80.45352440599294,-97.7508522064123,-178.20437661240527
211000.0,-80.01280724454824,-110.00913285113185,-190.02194009568007
211250.0,-79.61554146334083,-103.41985140080416,-183.03539286414502
211500.0,-79.2577694090262,-95.72544999583886,-174.98321940486505
211750.0,-78.93622340863473,-91.94048530132982,-170.87670870996453
212000.0,-78.64818570607135,-89.58049333545358,-168.2286790415249
212250.0,-78.39138347496943,-88.01771753943277,-166.4091010144022
212500.0,-78.16390902333646,-87.00228712397094,-165.1661961473074
212750.0,-77.96415843500749,-86.41632365417186,-164.38048208917934
213000.0,-77.79078394273584,-86.20367318695573,-163.99445712969157
213250.0,-77.64265670155557,-86.34540614950677,-163.98806285106232
213500.0,-77.5188375707482,-86.85278815113108,-164.3716257218793
213750.0,-77.41855416753188,-87.77139017924267,-165.18994434677452
214000.0,-77.34118292177868,-89.19993826351272,-166.5411211852914
214250.0,-77.28623519824956,-91.34397517993122,-168.63021037818078
214500.0,-77.25334680297148,-94.69057178899311,-171.94391859196458
214750.0,-77.24227038073253,-100.87675398855464,-178.1190243692872
215000.0,-77.25287035912599,-123.1719178702233,-200.42478822934928
215250.0,-77.28512021654913,-99.67523095768513,-176.9603511742343
215500.0,-77.33910195586401,-94.14142073214143,-171.48052268800544
215750.0,-77.41500776126173,-91.03507946565274,-168.4500872269145
